comparison	TC	baseline	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
TC1_vs_all	TC1	all	HNRNPAB	5.168486797894389e-281	0.669149754343416	0.91	0.538	1.1295211048118399e-276
TC1_vs_all	TC1	all	CD320	1.9498386722567785e-280	0.4436520700420259	0.568	0.166	4.261177434349964e-276
TC1_vs_all	TC1	all	RPL10A	2.668135066748175e-280	0.804369242523467	0.974	0.652	5.830942374871462e-276
TC1_vs_all	TC1	all	KNOP1	3.5126342180648647e-280	0.4752715722475236	0.656	0.221	7.676510820158955e-276
TC1_vs_all	TC1	all	CCNB1IP1	1.1650732891161588e-279	0.3548884639741955	0.406	0.088	2.5461511660344536e-275
TC1_vs_all	TC1	all	LIMS1	1.9187992318863538e-279	0.34691661312863775	0.42	0.094	4.193343841364438e-275
TC1_vs_all	TC1	all	ANAPC11	3.099624005638019e-279	0.6368762516491084	0.743	0.324	6.773918301921327e-275
TC1_vs_all	TC1	all	BOD1	4.249960894428958e-279	0.3312422258932995	0.393	0.083	9.287864538685045e-275
TC1_vs_all	TC1	all	EMD	7.081679213371109e-279	0.32941922307389876	0.413	0.091	1.547630175290122e-274
TC1_vs_all	TC1	all	RPS5	1.008061073360061e-278	0.8229145828350948	0.97	0.727	2.2030166697210772e-274
TC1_vs_all	TC1	all	SYPL1	2.0656096686772233e-278	0.4336014918535821	0.558	0.163	4.514183369927204e-274
TC1_vs_all	TC1	all	RPS8	4.240263463648022e-278	0.7865430079769962	0.986	0.734	9.266671773456386e-274
TC1_vs_all	TC1	all	E2F3	6.959572142581066e-278	0.30573312771065697	0.379	0.076	1.5209448960396662e-273
TC1_vs_all	TC1	all	PLP2	4.616917121788378e-277	0.5181557848153627	0.658	0.226	1.008981067795632e-272
TC1_vs_all	TC1	all	EZH2	5.905005423913215e-277	0.31421261765645875	0.398	0.084	1.290479885341994e-272
TC1_vs_all	TC1	all	HNRNPA0	1.1936248081817337e-276	0.4748774511005211	0.691	0.247	2.6085476558003608e-272
TC1_vs_all	TC1	all	NOP14	3.618324314115527e-276	0.3094327500402529	0.367	0.073	7.907485956068073e-272
TC1_vs_all	TC1	all	AURKA	1.5260114298273392e-275	0.25817933679874927	0.254	0.035	3.334945378744667e-271
TC1_vs_all	TC1	all	ST13	1.831375273342978e-275	0.5504963114548138	0.787	0.345	4.0022875223637445e-271
TC1_vs_all	TC1	all	GADD45GIP1	2.204389741187158e-275	0.5543261772889349	0.76	0.316	4.817473340390415e-271
TC1_vs_all	TC1	all	HNRNPK	3.3273761353608754e-275	0.5766359550860026	0.908	0.51	7.271647806217657e-271
TC1_vs_all	TC1	all	NOL7	3.739196932594995e-275	0.5263299158276088	0.668	0.245	8.171640976493101e-271
TC1_vs_all	TC1	all	MRPS15	4.098587470409894e-275	0.4386935647837766	0.587	0.184	8.957053057833782e-271
TC1_vs_all	TC1	all	RPL11	6.536164253281418e-275	0.7502752820011609	0.994	0.911	1.428413335912121e-270
TC1_vs_all	TC1	all	EPRS	2.814132513705134e-274	0.4345569209547667	0.58	0.176	6.150005195451199e-270
TC1_vs_all	TC1	all	DIAPH1	5.107216393030368e-274	0.39809056624766515	0.591	0.18	1.1161310705328567e-269
TC1_vs_all	TC1	all	EXOSC8	1.2566039197877694e-273	0.2939685507157417	0.334	0.062	2.7461822063041913e-269
TC1_vs_all	TC1	all	SMARCD2	1.28717370181866e-273	0.432821337038525	0.536	0.156	2.8129894079544997e-269
TC1_vs_all	TC1	all	NTMT1	2.518430603117154e-273	0.41164430585583	0.491	0.131	5.503778240052229e-269
TC1_vs_all	TC1	all	ATP5F1A	6.6704684848161085e-273	0.6517768126146353	0.841	0.414	1.4577641826717124e-268
TC1_vs_all	TC1	all	MZT2A	6.820453742595293e-273	0.3807787553464403	0.489	0.128	1.4905419609067753e-268
TC1_vs_all	TC1	all	BOLA3	6.378113917268723e-271	0.4481139890270486	0.625	0.204	1.3938730154799068e-266
TC1_vs_all	TC1	all	SNRPA	4.224748461946284e-270	0.3543973287382085	0.468	0.118	9.23276528873741e-266
TC1_vs_all	TC1	all	PTCD3	9.719780447925219e-270	0.40381735890324566	0.592	0.182	2.1241608190895773e-265
TC1_vs_all	TC1	all	SRP9	1.6707659593958493e-269	0.5096423060403819	0.705	0.271	3.651291927663689e-265
TC1_vs_all	TC1	all	FABP5	2.3653951221211452e-269	0.5705837274931077	0.615	0.202	5.16933449988355e-265
TC1_vs_all	TC1	all	DCTPP1	1.3398598895786743e-268	0.49751970175986343	0.667	0.242	2.9281298026852347e-264
TC1_vs_all	TC1	all	CPNE1	3.123965621387307e-268	0.41323679261877166	0.5	0.135	6.82711446897982e-264
TC1_vs_all	TC1	all	LYPLA1	1.9381306085361166e-267	0.471360135966146	0.588	0.19	4.235590631894829e-263
TC1_vs_all	TC1	all	PSME3	2.0656656972616598e-267	0.3371323704190885	0.399	0.089	4.514305814795631e-263
TC1_vs_all	TC1	all	POLR3K	7.392711118238167e-267	0.28984480343806895	0.349	0.068	1.615603087779769e-262
TC1_vs_all	TC1	all	POLR2D	7.882383317968119e-267	0.2709137917147733	0.332	0.062	1.7226160503087526e-262
TC1_vs_all	TC1	all	RIOK1	8.508039755851401e-266	0.27716996300740315	0.333	0.062	1.859347008243765e-261
TC1_vs_all	TC1	all	RPL9	9.3347969752331e-266	0.7443328086894627	0.981	0.775	2.0400265309674416e-261
TC1_vs_all	TC1	all	MRPL47	1.6750297344166209e-264	0.3886607411394936	0.513	0.144	3.660609981594083e-260
TC1_vs_all	TC1	all	WDR12	3.763953819293489e-264	0.2548323867408213	0.321	0.058	8.22574467668399e-260
TC1_vs_all	TC1	all	DBF4	1.10695090505585e-263	0.2794058027312205	0.34	0.065	2.4191305079090547e-259
TC1_vs_all	TC1	all	PRRC2B	4.170317881164815e-263	0.4224316344523873	0.539	0.159	9.113812697497588e-259
TC1_vs_all	TC1	all	PHLDA1	1.463966824133263e-262	0.4254720696062088	0.34	0.066	3.199353097460833e-258
TC1_vs_all	TC1	all	MRPL45	1.5399863881136446e-262	0.28486402277647527	0.325	0.06	3.3654862525835587e-258
TC1_vs_all	TC1	all	SNX5	4.540557004641413e-262	0.38881533182568073	0.552	0.164	9.922933277943345e-258
TC1_vs_all	TC1	all	MRPS26	4.332775280869506e-261	0.44166615680936483	0.606	0.201	9.468847098812219e-257
TC1_vs_all	TC1	all	EREG	8.032325484246606e-261	0.5266073297026452	0.312	0.057	1.7553844113272533e-256
TC1_vs_all	TC1	all	EIF4B	9.537146105192114e-261	0.5083475256398682	0.711	0.274	2.0842479098286848e-256
TC1_vs_all	TC1	all	GNAS	1.056283787896127e-260	0.7098999711331847	0.947	0.706	2.308402590068196e-256
TC1_vs_all	TC1	all	ILF3	3.0374250361877837e-260	0.441497604650129	0.661	0.232	6.637988674084782e-256
TC1_vs_all	TC1	all	TALDO1	4.710407689559608e-260	0.5772995919717416	0.687	0.277	1.0294124964763567e-255
TC1_vs_all	TC1	all	H2AFY	1.0476131526895574e-259	0.5664228267703487	0.823	0.406	2.289453783887759e-255
TC1_vs_all	TC1	all	BRD7	1.1823890169815746e-258	0.459695487506601	0.655	0.235	2.583992957711533e-254
TC1_vs_all	TC1	all	MCCC2	1.9130372055363895e-258	0.33157276738036334	0.465	0.119	4.180751508979226e-254
TC1_vs_all	TC1	all	MAGEF1	5.082098734579884e-258	0.32770184163868743	0.413	0.097	1.1106418574550879e-253
TC1_vs_all	TC1	all	FAM136A	1.0025353181782816e-257	0.41501923960983655	0.564	0.177	2.1909406843468166e-253
TC1_vs_all	TC1	all	EIF4G1	1.912501539130434e-257	0.5211573600249428	0.732	0.313	4.17958086361565e-253
TC1_vs_all	TC1	all	RANGAP1	2.4664933058243213e-257	0.263762291282606	0.337	0.065	5.3902744705484716e-253
TC1_vs_all	TC1	all	COMMD6	3.415045887087856e-257	0.722331629341178	0.776	0.369	7.463241281641801e-253
TC1_vs_all	TC1	all	LMAN1	4.632908554850336e-257	0.4677346622625535	0.61	0.201	1.0124758355769924e-252
TC1_vs_all	TC1	all	NIP7	9.279568509480527e-257	0.2839558663064058	0.343	0.068	2.0279569020618745e-252
TC1_vs_all	TC1	all	PCBP2	3.2582734222974894e-256	0.568041841290219	0.82	0.412	7.120630737088934e-252
TC1_vs_all	TC1	all	ENAH	7.651891155962304e-256	0.33032495773992976	0.421	0.1	1.6722442932240019e-251
TC1_vs_all	TC1	all	HAT1	1.3853005335547317e-255	0.26625840758018976	0.307	0.055	3.0274357860305105e-251
TC1_vs_all	TC1	all	TPI1	1.518363339604473e-255	0.7825319280552863	0.956	0.73	3.318231242371615e-251
TC1_vs_all	TC1	all	NUDT5	2.1506796570165786e-255	0.3263688855172885	0.451	0.115	4.700095322444031e-251
TC1_vs_all	TC1	all	RPS19	2.6858589155312404e-255	0.792645932055374	0.994	0.843	5.869676074001973e-251
TC1_vs_all	TC1	all	VDAC3	3.8678266741731864e-255	0.4472697204846619	0.585	0.192	8.452748413738081e-251
TC1_vs_all	TC1	all	METTL5	8.661800265535618e-255	0.3727830360270262	0.457	0.12	1.892949830030154e-250
TC1_vs_all	TC1	all	EBP	9.308051314297437e-255	0.49662062814660174	0.655	0.245	2.0341815342265618e-250
TC1_vs_all	TC1	all	NABP2	6.853006077208257e-254	0.2910560669286185	0.374	0.081	1.4976559481130925e-249
TC1_vs_all	TC1	all	TOMM70	7.838055671469107e-254	0.35521059976743125	0.463	0.121	1.7129286864428585e-249
TC1_vs_all	TC1	all	ALG3	2.5136347259995262e-253	0.3162028135434346	0.421	0.101	5.493297330199365e-249
TC1_vs_all	TC1	all	UTP6	6.669049940667368e-253	0.3169184870860091	0.379	0.084	1.4574541740334466e-248
TC1_vs_all	TC1	all	PABPC1	7.986222485355087e-253	0.6340732469037833	0.673	0.253	1.7453090619495007e-248
TC1_vs_all	TC1	all	YBX3	8.017996118757391e-253	0.5615491217901468	0.764	0.339	1.7522528717932403e-248
TC1_vs_all	TC1	all	MRPS5	1.2122741110376517e-252	0.41420981723493844	0.622	0.213	2.649303842261684e-248
TC1_vs_all	TC1	all	TAGLN2	1.3263554642864957e-252	0.5534691532739273	0.841	0.429	2.898617231651708e-248
TC1_vs_all	TC1	all	C11orf58	1.5707255627280214e-252	0.4453661511449532	0.548	0.172	3.432663644785818e-248
TC1_vs_all	TC1	all	MEST	1.66866522919785e-252	0.2574132002462821	0.316	0.059	3.646700991888981e-248
TC1_vs_all	TC1	all	REXO2	5.471255011810008e-252	0.34280074159105467	0.422	0.102	1.195688070280959e-247
TC1_vs_all	TC1	all	IPO9	6.814595919144764e-252	0.2805299871318466	0.344	0.069	1.4892617921698966e-247
TC1_vs_all	TC1	all	SNRPB2	1.1579614866350547e-251	0.42324085903136005	0.557	0.177	2.5306090328922484e-247
TC1_vs_all	TC1	all	DPM1	7.597289507554862e-251	0.3443207377192678	0.43	0.107	1.6603116489810396e-246
TC1_vs_all	TC1	all	DDX27	1.3198788274018149e-250	0.4150375170129324	0.57	0.182	2.884463189403926e-246
TC1_vs_all	TC1	all	MALSU1	6.014110363868935e-250	0.29455726600681564	0.382	0.085	1.314323678919917e-245
TC1_vs_all	TC1	all	CCDC85B	7.001447460171161e-250	0.35273128891039585	0.425	0.104	1.5300963279458055e-245
TC1_vs_all	TC1	all	S100P	7.294224698922194e-250	0.5403103318697435	0.743	0.284	1.5940798657024564e-245
TC1_vs_all	TC1	all	SCML1	7.458360262410971e-250	0.3020478055137734	0.382	0.085	1.6299500517472936e-245
TC1_vs_all	TC1	all	TCERG1	1.835381432953216e-249	0.39345115394262253	0.589	0.19	4.0110425835759585e-245
TC1_vs_all	TC1	all	DSTN	2.6522177626008637e-249	0.6374140753394085	0.933	0.641	5.796156698387928e-245
TC1_vs_all	TC1	all	MCFD2	3.561899794580738e-249	0.31130908843814226	0.406	0.095	7.784175811076744e-245
TC1_vs_all	TC1	all	CHD4	9.23482439096228e-249	0.419157792101964	0.54	0.167	2.0181785224008968e-244
TC1_vs_all	TC1	all	HSPA4	1.4128009239035268e-248	0.37078087434966	0.529	0.158	3.0875351390987676e-244
TC1_vs_all	TC1	all	RPN1	2.7950621487186626e-248	0.46596035536679764	0.698	0.274	6.108328819809766e-244
TC1_vs_all	TC1	all	SEM1	7.014940258026398e-248	0.5885774140010068	0.788	0.386	1.533045043989089e-243
TC1_vs_all	TC1	all	SMARCC1	2.447861508947773e-247	0.399751200631423	0.6	0.196	5.349556541654463e-243
TC1_vs_all	TC1	all	KAT2A	4.4395622970563384e-247	0.2605700501493967	0.317	0.06	9.702219443986922e-243
TC1_vs_all	TC1	all	SAE1	6.24497696709048e-246	0.27253566721037553	0.359	0.076	1.3647772663879533e-241
TC1_vs_all	TC1	all	CRTAP	7.5294396390523e-246	0.3029785025108036	0.372	0.082	1.6454837387184897e-241
TC1_vs_all	TC1	all	TWISTNB	1.7803162227679766e-245	0.2654548288186588	0.334	0.067	3.890703073237136e-241
TC1_vs_all	TC1	all	EPB41L2	3.2854879417801963e-245	0.3272217623557212	0.431	0.108	7.18010534796644e-241
TC1_vs_all	TC1	all	GSTO1	3.823879066953876e-245	0.44633990651055716	0.603	0.21	8.356705312921e-241
TC1_vs_all	TC1	all	RRP1	1.0093474011329511e-243	0.2749914975049318	0.352	0.074	2.2058278104359512e-239
TC1_vs_all	TC1	all	WDR77	1.2098636350068625e-243	0.29116479639833287	0.365	0.08	2.6440359879439975e-239
TC1_vs_all	TC1	all	UPF3A	1.2841388577388887e-243	0.334045232481453	0.409	0.1	2.8063570597025673e-239
TC1_vs_all	TC1	all	SNRNP200	1.7255825041266433e-243	0.42271334515354775	0.604	0.208	3.7710880045183664e-239
TC1_vs_all	TC1	all	ARPC5L	2.086101937030356e-243	0.45486756637425374	0.603	0.214	4.55896717318614e-239
TC1_vs_all	TC1	all	C7orf50	2.263222295464668e-243	0.32696628098961633	0.421	0.104	4.946046004508485e-239
TC1_vs_all	TC1	all	STT3B	4.3156870631151507e-243	0.394274232412981	0.564	0.181	9.431502507731851e-239
TC1_vs_all	TC1	all	PGRMC1	6.760822283939673e-243	0.5342541948819572	0.699	0.295	1.4775101019321761e-238
TC1_vs_all	TC1	all	ZCRB1	1.040822855126013e-242	0.41914505169486727	0.527	0.162	2.2746142675923886e-238
TC1_vs_all	TC1	all	PPIF	1.5397172204426191e-242	0.36812950368383507	0.494	0.139	3.3648980135552995e-238
TC1_vs_all	TC1	all	DDX54	2.4517746571343683e-242	0.332506382306744	0.46	0.123	5.358108335701449e-238
TC1_vs_all	TC1	all	RPIA	3.616649190117619e-242	0.30640745129767655	0.403	0.097	7.903825140083045e-238
TC1_vs_all	TC1	all	CHCHD3	5.222143898500026e-242	0.35431203030443137	0.461	0.126	1.1412473275781957e-237
TC1_vs_all	TC1	all	TIMM13	1.021445079199979e-241	0.5247608909394921	0.802	0.391	2.2322660760836343e-237
TC1_vs_all	TC1	all	NOC2L	1.1902760360474534e-241	0.2829887663322732	0.372	0.083	2.6012292491781046e-237
TC1_vs_all	TC1	all	HSPA5	2.1043025111102834e-241	0.568696899891439	0.858	0.447	4.5987427077804136e-237
TC1_vs_all	TC1	all	RPL31	2.2506159801952603e-241	0.680187948135845	0.948	0.649	4.918496163118721e-237
TC1_vs_all	TC1	all	CAPRIN1	5.221109114589877e-241	0.39054357194981815	0.546	0.171	1.1410211859024717e-236
TC1_vs_all	TC1	all	PGP	7.585985621639628e-241	0.422732028339564	0.586	0.2	1.6578412977531242e-236
TC1_vs_all	TC1	all	KRTCAP3	8.262846526244612e-241	0.4001649064022229	0.526	0.16	1.8057624798454975e-236
TC1_vs_all	TC1	all	SNRPA1	2.1249436998492636e-240	0.3410756855622118	0.458	0.123	4.643851961650581e-236
TC1_vs_all	TC1	all	EIF3F	1.132735295392413e-239	0.48161207417880225	0.639	0.232	2.475479714550579e-235
TC1_vs_all	TC1	all	RAE1	1.9698858721100984e-239	0.25235166218001664	0.323	0.064	4.304988584909409e-235
TC1_vs_all	TC1	all	RPS14	5.147471688669509e-239	0.7781975042229816	0.992	0.907	1.1249284628418345e-234
TC1_vs_all	TC1	all	CDCA7L	6.770911550908977e-239	0.26649063832233727	0.33	0.067	1.479715010335648e-234
TC1_vs_all	TC1	all	NDUFAF4	2.8618659474326482e-238	0.29429000754405465	0.384	0.089	6.254321841519309e-234
TC1_vs_all	TC1	all	MRPS12	1.6484923570477507e-237	0.39818428247053433	0.592	0.201	3.6026151970921545e-233
TC1_vs_all	TC1	all	P4HB	1.7633142599798476e-237	0.589153152716329	0.861	0.493	3.853546983759959e-233
TC1_vs_all	TC1	all	STARD7	3.1522219147397725e-237	0.3789931783877263	0.515	0.156	6.888865772472298e-233
TC1_vs_all	TC1	all	MRPL36	4.533068017744828e-237	0.3261688136441121	0.425	0.109	9.906566845979546e-233
TC1_vs_all	TC1	all	GTF3C4	8.137403063091495e-237	0.2583783730679672	0.309	0.059	1.7783480654080152e-232
TC1_vs_all	TC1	all	NORAD	5.595066674875365e-236	0.53259762891167	0.765	0.346	1.2227458711272622e-231
TC1_vs_all	TC1	all	CCND1	7.091847721042563e-236	0.4769715413751116	0.6	0.206	1.5498524009566418e-231
TC1_vs_all	TC1	all	ENTR1	1.7851511743786466e-235	0.25544859869055	0.319	0.063	3.9012693764870945e-231
TC1_vs_all	TC1	all	TM4SF1	1.8196801217170735e-235	0.34579646289806054	0.338	0.069	3.9767289380004924e-231
TC1_vs_all	TC1	all	HNRNPF	2.246201880799563e-235	0.5076380623168081	0.744	0.337	4.9088495902993645e-231
TC1_vs_all	TC1	all	C8orf59	5.1525529687516345e-235	0.49816804110048213	0.619	0.233	1.1260389257909822e-230
TC1_vs_all	TC1	all	EEF1D	5.935313471679868e-235	0.5061389076984318	0.734	0.324	1.2971034061009184e-230
TC1_vs_all	TC1	all	ACSL3	1.137678398154321e-234	0.41186966822392407	0.565	0.187	2.486282371326453e-230
TC1_vs_all	TC1	all	EEF1A1	2.9340877273794276e-234	0.5647395414233013	0.918	0.518	6.412155319415002e-230
TC1_vs_all	TC1	all	TIMM10	1.20258575161946e-233	0.3466359200406825	0.472	0.133	2.628130901589168e-229
TC1_vs_all	TC1	all	PYCR1	1.6395883570044386e-233	0.2953464892453217	0.369	0.084	3.5831563953975e-229
TC1_vs_all	TC1	all	PAXX	2.1667564793278345e-233	0.38419980438673224	0.572	0.189	4.73522960992305e-229
TC1_vs_all	TC1	all	TOMM22	2.3177453464781203e-233	0.3619246361662035	0.529	0.162	5.065200680193284e-229
TC1_vs_all	TC1	all	PFDN2	2.4796023481908614e-233	0.4644499694595112	0.584	0.207	5.418922971736308e-229
TC1_vs_all	TC1	all	IMMT	1.3955680664668764e-232	0.3568356611844865	0.523	0.161	3.0498744524567114e-228
TC1_vs_all	TC1	all	SLIRP	1.463323881898882e-232	0.46025079565416954	0.646	0.251	3.1979480115018165e-228
TC1_vs_all	TC1	all	DDX52	1.8481665406568697e-232	0.35847696405288365	0.47	0.134	4.038983157951523e-228
TC1_vs_all	TC1	all	MRPL15	4.7804508114157514e-232	0.3363288705292131	0.444	0.12	1.0447197203267983e-227
TC1_vs_all	TC1	all	NDUFA8	6.511919686704199e-232	0.47695284343194955	0.575	0.204	1.4231149283323357e-227
TC1_vs_all	TC1	all	PSMC5	6.93265135238084e-232	0.4491493096616789	0.571	0.2	1.5150616265493088e-227
TC1_vs_all	TC1	all	RPS24	1.1194953812257606e-231	0.6645662273482329	0.988	0.832	2.446545206130777e-227
TC1_vs_all	TC1	all	YWHAB	2.4374924409697196e-231	0.6739354239381522	0.926	0.65	5.326895980495225e-227
TC1_vs_all	TC1	all	HNRNPA1	4.36563595651534e-231	0.458021196459572	0.651	0.243	9.540660819368625e-227
TC1_vs_all	TC1	all	ETF1	5.20980716922924e-231	0.3725013007300448	0.514	0.159	1.1385512587633583e-226
TC1_vs_all	TC1	all	SIVA1	5.468353128834453e-231	0.37210229758630065	0.471	0.136	1.1950538927754814e-226
TC1_vs_all	TC1	all	PTPN11	6.574819689889254e-231	0.351948490711923	0.446	0.122	1.4368610950283975e-226
TC1_vs_all	TC1	all	ZDHHC9	3.734393306598581e-230	0.2991612850512272	0.392	0.095	8.16114313224054e-226
TC1_vs_all	TC1	all	MRPS10	3.484377792908699e-228	0.3405771679221884	0.429	0.115	7.614759228622671e-224
TC1_vs_all	TC1	all	MAPRE1	5.642154499804627e-228	0.34697256129556686	0.465	0.132	1.2330364443873032e-223
TC1_vs_all	TC1	all	SQLE	6.423452714317016e-228	0.30327047783821953	0.332	0.071	1.4037813561868407e-223
TC1_vs_all	TC1	all	TIMM50	1.3993637904466247e-227	0.2723855467134623	0.368	0.085	3.0581696276420536e-223
TC1_vs_all	TC1	all	POLR2G	2.6963656030724067e-227	0.3047265095355791	0.392	0.096	5.892637388954437e-223
TC1_vs_all	TC1	all	MRFAP1	5.373599145289122e-227	0.4032894123385358	0.604	0.219	1.1743463572114846e-222
TC1_vs_all	TC1	all	HIST1H1B	9.225158847191028e-227	0.26362628643279157	0.238	0.037	2.0160662144651272e-222
TC1_vs_all	TC1	all	ZNF593	3.6752684971997095e-226	0.34316613261607	0.492	0.146	8.031931773780245e-222
TC1_vs_all	TC1	all	CNN3	5.7442947843361465e-226	0.36012734224171683	0.432	0.117	1.2553581821688214e-221
TC1_vs_all	TC1	all	RPL22	6.097121435784808e-226	0.5165153451577652	0.827	0.388	1.332464918576412e-221
TC1_vs_all	TC1	all	SINHCAF	3.470067643974864e-225	0.3539756362937594	0.488	0.145	7.583485829142667e-221
TC1_vs_all	TC1	all	UBE2V2	6.259580467338794e-225	0.35389278738367336	0.468	0.136	1.36796871533222e-220
TC1_vs_all	TC1	all	HTATSF1	2.0651785096644887e-224	0.3456369361652538	0.463	0.132	4.5132411150207735e-220
TC1_vs_all	TC1	all	FARSB	3.732485969026613e-224	0.28210892595571035	0.372	0.088	8.15697483671076e-220
TC1_vs_all	TC1	all	SEPT2	6.716812954939921e-224	0.39997095584714326	0.618	0.224	1.4678923031725702e-219
TC1_vs_all	TC1	all	MMAB	1.2256500473063465e-223	0.30438221906319524	0.426	0.113	2.6785356133832896e-219
TC1_vs_all	TC1	all	USP5	4.539992877488304e-223	0.26690151094506576	0.35	0.079	9.921700434462939e-219
TC1_vs_all	TC1	all	MORF4L2	4.823784428049601e-223	0.43521380689087596	0.633	0.24	1.0541898489059598e-218
TC1_vs_all	TC1	all	YWHAG	5.6320787227120974e-223	0.39492894835921777	0.521	0.169	1.230834484061502e-218
TC1_vs_all	TC1	all	PMPCA	1.886272768357211e-222	0.32853453316181713	0.45	0.127	4.122260507967849e-218
TC1_vs_all	TC1	all	MRE11	1.957924668157292e-222	0.2668045169469869	0.354	0.08	4.2788485697909455e-218
TC1_vs_all	TC1	all	MRPL13	6.905616743375426e-222	0.35257015062879343	0.475	0.141	1.5091534830972655e-217
TC1_vs_all	TC1	all	RPLP1	1.3922335421885992e-221	0.776730954225823	0.988	0.91	3.0425871830989647e-217
TC1_vs_all	TC1	all	ADGRG1	2.0211601514656616e-221	0.3544950535590795	0.471	0.138	4.417043395013057e-217
TC1_vs_all	TC1	all	BUB3	3.1092249749511895e-221	0.30615323161222213	0.417	0.11	6.7949002602583296e-217
TC1_vs_all	TC1	all	RPL39	7.854895104564015e-221	0.5930308956337348	0.757	0.336	1.7166087761514198e-216
TC1_vs_all	TC1	all	NUDT15	1.0628143734268062e-220	0.2961190772807979	0.384	0.095	2.3226745316869422e-216
TC1_vs_all	TC1	all	SEC11A	9.270178803339678e-220	0.4584505582091743	0.639	0.248	2.0259048756818532e-215
TC1_vs_all	TC1	all	NARS	1.1483503967999353e-219	0.4518912310454506	0.665	0.271	2.509604957166579e-215
TC1_vs_all	TC1	all	UQCC2	4.61543281629767e-219	0.3788729977894005	0.546	0.183	1.0086566876736928e-214
TC1_vs_all	TC1	all	AASDHPPT	4.997020006607494e-219	0.25005805806749887	0.295	0.058	1.0920487522440016e-214
TC1_vs_all	TC1	all	EIF2A	4.116586824011373e-218	0.3294633577671981	0.442	0.124	8.996388845194455e-214
TC1_vs_all	TC1	all	DAZAP1	1.4268892869891277e-217	0.3971497012720271	0.636	0.244	3.11832384778604e-213
TC1_vs_all	TC1	all	BRCC3	5.341195340592447e-217	0.3152694047101082	0.42	0.114	1.1672648297330734e-212
TC1_vs_all	TC1	all	USP7	5.619464277817436e-217	0.41075310042594865	0.623	0.238	1.2280777232742224e-212
TC1_vs_all	TC1	all	TRUB2	6.9382351405736674e-217	0.28126747457413187	0.39	0.098	1.5162819076209692e-212
TC1_vs_all	TC1	all	RPL26L1	7.045170401342244e-217	0.27964277132833465	0.351	0.081	1.539651539509334e-212
TC1_vs_all	TC1	all	RRP15	9.241560376044985e-217	0.2629474417732593	0.355	0.082	2.019650604580871e-212
TC1_vs_all	TC1	all	SRP72	9.694082386593592e-217	0.3442214643846717	0.477	0.141	2.1185447647661636e-212
TC1_vs_all	TC1	all	WDR46	1.1404361781938578e-216	0.29338061082062217	0.392	0.1	2.492309223824857e-212
TC1_vs_all	TC1	all	UQCRH	8.950327243036934e-216	0.6399021797063876	0.907	0.595	1.9560045156932914e-211
TC1_vs_all	TC1	all	NSUN5	9.533211683383226e-216	0.2518796809833082	0.332	0.073	2.08338808128657e-211
TC1_vs_all	TC1	all	AGO2	1.3253392837648981e-215	0.3711107851752256	0.507	0.161	2.896396470739808e-211
TC1_vs_all	TC1	all	AGPAT5	1.9231309536919665e-215	0.25945503003444875	0.341	0.077	4.202810386198424e-211
TC1_vs_all	TC1	all	DDB1	1.101012143277242e-214	0.3167048714860745	0.461	0.134	2.4061519379180848e-210
TC1_vs_all	TC1	all	BANF1	1.3843572545115284e-214	0.2972128889106145	0.397	0.102	3.0253743440094943e-210
TC1_vs_all	TC1	all	ITPA	2.4949596665404036e-214	0.33552973302403033	0.488	0.149	5.4524848552573984e-210
TC1_vs_all	TC1	all	NOL10	4.221239087708174e-214	0.25648596343081226	0.324	0.07	9.225095902277443e-210
TC1_vs_all	TC1	all	ARID3A	5.80137019025185e-214	0.2549532703068478	0.285	0.056	1.2678314413776393e-209
TC1_vs_all	TC1	all	CDK5RAP2	8.995477134823118e-214	0.29781356387058117	0.333	0.075	1.9658715730442443e-209
TC1_vs_all	TC1	all	EXOSC6	1.315677786301728e-213	0.30289302876555113	0.398	0.103	2.8752822341837964e-209
TC1_vs_all	TC1	all	CDC123	3.583390764258937e-213	0.2889634636473382	0.39	0.1	7.831142176211482e-209
TC1_vs_all	TC1	all	RPS15	4.538421541538154e-213	0.5914334959251792	0.986	0.844	9.918266436877482e-209
TC1_vs_all	TC1	all	PSMA5	7.336580828503601e-213	0.45712291563990115	0.58	0.218	1.603336374261177e-208
TC1_vs_all	TC1	all	GRPEL1	1.7947322513404357e-212	0.3142773989254775	0.434	0.122	3.922207862079388e-208
TC1_vs_all	TC1	all	ZFAS1	1.2182652218090289e-211	0.5869617406071037	0.665	0.276	2.6623968157414518e-207
TC1_vs_all	TC1	all	RHEB	3.905346996853191e-211	0.32114378304573377	0.425	0.119	8.534745326922964e-207
TC1_vs_all	TC1	all	ANXA5	6.57169808530748e-211	0.294072253866558	0.427	0.115	1.4361788995630967e-206
TC1_vs_all	TC1	all	PSMC2	2.5369001496473577e-210	0.3035548902297732	0.382	0.098	5.544141587039335e-206
TC1_vs_all	TC1	all	GAR1	3.03147142601452e-209	0.27368339940287945	0.367	0.09	6.624977654412132e-205
TC1_vs_all	TC1	all	TBC1D4	5.535744955608835e-209	0.2532671290261893	0.305	0.064	1.2097817025987548e-204
TC1_vs_all	TC1	all	TGS1	6.525432259617987e-209	0.29191980486028657	0.4	0.105	1.4260679660169149e-204
