cell_type_epi	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Enterocytes 1	SCNN1A	7.622806032020396e-117	0.3206568348557466	0.706	0.383	1.6658880302377372e-112
Enterocytes 1	TPM4	4.8729485750238014e-74	0.32013632425276617	0.646	0.404	1.0649341815857016e-69
Enterocytes 1	AAK1	3.424843911631857e-175	0.3199711673244211	0.445	0.149	7.484653884480259e-171
Enterocytes 1	HLA-B	5.572092113917315e-110	0.3198963491350155	0.525	0.25	1.21772501057549e-105
Enterocytes 1	TJP1	1.8819406542399515e-116	0.319387729435589	0.494	0.222	4.11279310577599e-112
Enterocytes 1	RALGPS2	1.5631307749754966e-117	0.3186237966659601	0.502	0.227	3.41606599563145e-113
Enterocytes 1	CSTB	4.249928698134558e-69	0.317694301603033	0.821	0.644	9.287794176903263e-65
Enterocytes 1	ANKRD12	1.5682951752850278e-88	0.31748589110561	0.738	0.476	3.4273522760678996e-84
Enterocytes 1	SPTBN1	6.200586637013429e-82	0.3173509484132697	0.824	0.596	1.3550762036529148e-77
Enterocytes 1	EDN1	3.708135758351818e-94	0.31454398971064834	0.366	0.151	8.103759886302063e-90
Enterocytes 1	CCL28	1.842986297719085e-139	0.3143965151803305	0.493	0.201	4.0276622550352883e-135
Enterocytes 1	RHOG	1.0560562057618177e-188	0.3134426405181493	0.445	0.142	2.3079052320718764e-184
Enterocytes 1	AGPAT2	1.3204162870001551e-155	0.3133070137865076	0.442	0.159	2.885637753610139e-151
Enterocytes 1	ABRACL	5.657291534400021e-90	0.3131846644378992	0.535	0.284	1.2363444919277806e-85
Enterocytes 1	FOSL2	2.0401463256192845e-110	0.3116712948229663	0.54	0.262	4.458535780008384e-106
Enterocytes 1	RAB9A	6.26257370423585e-171	0.3116243295932215	0.426	0.141	1.3686228573237026e-166
Enterocytes 1	PIM1	1.0975193028889485e-213	0.31068789967409577	0.359	0.088	2.398518684533508e-209
Enterocytes 1	SNX9	5.4984007898636786e-126	0.31020777797188487	0.507	0.223	1.2016205086168083e-121
Enterocytes 1	LINC02023	2.4301958832655977e-136	0.3055827765764138	0.476	0.185	5.310950083288637e-132
Enterocytes 1	ERO1A	1.2460827952522234e-41	0.30373345677570557	0.333	0.185	2.723189340744209e-37
Enterocytes 1	HMOX1	5.3683656512185554e-275	0.3036926563419915	0.332	0.063	1.1732026294173032e-270
Enterocytes 1	SCIN	2.3170791272240032e-148	0.3020513440089868	0.529	0.211	5.063744724635337e-144
Enterocytes 1	USP2	2.3541101725247397e-232	0.3006162380414492	0.357	0.082	5.144672371035566e-228
Enterocytes 1	IFI35	1.1918869858327806e-135	0.3005635458618761	0.44	0.168	2.6047498188389586e-131
Enterocytes 1	BHLHE41	3.505106011541921e-146	0.30016303363635577	0.388	0.13	7.660058677623713e-142
Enterocytes 1	APOBR	1.5971691564097538e-97	0.2983725104810086	0.586	0.312	3.490453474417876e-93
Enterocytes 1	ZBTB7B	1.5487445404679552e-105	0.2971231047185324	0.554	0.276	3.384626318738669e-101
Enterocytes 1	ARL6IP5	3.4219959018887326e-125	0.29584709317022395	0.45	0.183	7.478429843987636e-121
Enterocytes 1	SDC4	1.3693032946805364e-76	0.2953753254942232	0.598	0.36	2.9924754201948445e-72
Enterocytes 1	CD9	2.3191657801736144e-47	0.29472695089499323	0.866	0.714	5.068304895991417e-43
Enterocytes 1	HMCN2	7.294299959496687e-273	0.29320820928671026	0.291	0.049	1.594096313148406e-268
Enterocytes 1	MYH9	1.933734015126247e-86	0.29293712031456376	0.798	0.543	4.2259823166569005e-82
Enterocytes 1	CTNND1	1.124048617603402e-73	0.2925100356946795	0.732	0.507	2.456495848910475e-69
Enterocytes 1	C15orf48	7.4282712246423575e-81	0.29115321742856354	0.514	0.274	1.6233743934333407e-76
Enterocytes 1	SUSD6	1.4587084047132313e-155	0.29086209113447825	0.443	0.156	3.1878613476602956e-151
Enterocytes 1	GBP1	3.068246558350481e-223	0.29057167765155356	0.293	0.059	6.705346028619141e-219
Enterocytes 1	UGDH	1.1922211198849838e-67	0.2902167815875218	0.534	0.314	2.605480035396644e-63
Enterocytes 1	LAMA1	1.1908670291159029e-176	0.2898854057278688	0.302	0.075	2.602520805429894e-172
Enterocytes 1	C1orf116	5.006234509973734e-174	0.2881943971710883	0.349	0.098	1.0940624898096598e-169
Enterocytes 1	LAMC2	1.194055319107719e-164	0.2875353472337907	0.388	0.12	2.609488494378009e-160
Enterocytes 1	MYO15B	4.034968769184182e-237	0.28677191898423005	0.41	0.102	8.818020748175111e-233
Enterocytes 1	SERTAD1	3.3536164308846723e-71	0.2858511739250779	0.52	0.289	7.328993348055363e-67
Enterocytes 1	DEFB1	1.9617786703361717e-177	0.28538140595708616	0.375	0.107	4.2872711061526694e-173
Enterocytes 1	PMEPA1	1.6248641992274861e-142	0.2849859641057903	0.548	0.23	3.550978220991748e-138
Enterocytes 1	BMP2	2.828483108203744e-114	0.2847787694401803	0.408	0.161	6.181366984668462e-110
Enterocytes 1	ACADS	1.178026780051701e-73	0.28428805902155935	0.6	0.359	2.5744597251249873e-69
Enterocytes 1	EPAS1	2.5828322779310557e-133	0.2797959714228416	0.441	0.17	5.644521660190529e-129
Enterocytes 1	SMIM6	1.6367948919732114e-211	0.27968060755158103	0.378	0.096	3.577051556918256e-207
Enterocytes 1	DYNLL1	2.145909848040823e-46	0.2796024778504693	0.808	0.658	4.689671381908414e-42
Enterocytes 1	PDK4	5.4446496186604416e-74	0.27952749420614564	0.432	0.214	1.1898737276620528e-69
Enterocytes 1	MUC17	2.6524492084293642e-110	0.2794350149873713	0.314	0.106	5.796662500101533e-106
Enterocytes 1	AL121944.1	1.2480410634414e-64	0.27618963063887014	0.29	0.126	2.7274689400448355e-60
Enterocytes 1	RND3	2.541659603279828e-77	0.274366117595916	0.656	0.397	5.554542897007736e-73
Enterocytes 1	TNFAIP3	4.562895658182008e-111	0.27324605544461433	0.337	0.119	9.97175217139096e-107
Enterocytes 1	TMEM176B	2.9921133210564365e-64	0.27275434842899604	0.683	0.453	6.538964451836736e-60
Enterocytes 1	RAB11FIP1	2.4918022860893503e-57	0.2727210243637397	0.822	0.636	5.445584716019667e-53
Enterocytes 1	ABCG1	5.534023342896566e-217	0.27264065257482395	0.335	0.077	1.2094054613566156e-212
Enterocytes 1	EPS8L3	3.564093916068698e-92	0.2723237382700356	0.701	0.421	7.788970844176532e-88
Enterocytes 1	MYO1E	1.323107767386226e-105	0.2713018431803294	0.489	0.226	2.891519714845858e-101
Enterocytes 1	SOWAHC	3.262475987926173e-90	0.2711739563051101	0.438	0.205	7.129815024013858e-86
Enterocytes 1	UGCG	6.261601039288254e-125	0.26805813444366033	0.44	0.173	1.368410291126055e-120
Enterocytes 1	NCOA4	1.6144680020202447e-79	0.2678842307519273	0.47	0.243	3.528258371615043e-75
Enterocytes 1	ANK3	7.36164203721598e-103	0.26487886173851694	0.413	0.174	1.6088132508131803e-98
Enterocytes 1	STOM	0	0.26474153025518915	0.22	0.018	0
Enterocytes 1	JAK1	3.297881062989692e-77	0.2642435156312062	0.567	0.319	7.207189275057674e-73
Enterocytes 1	EPS8L1	1.883940235698129e-101	0.26378997921496206	0.343	0.131	4.117162991094691e-97
Enterocytes 1	HSPB1	3.463849789393467e-16	0.2634388503276496	0.503	0.414	7.569897329740482e-12
Enterocytes 1	VASP	1.4436614735890304e-70	0.26060468633562706	0.586	0.356	3.154977784381467e-66
Enterocytes 1	PSAP	7.827348113254522e-69	0.2602114500892405	0.745	0.509	1.710588656670643e-64
Enterocytes 1	TINAG	5.802530321692948e-145	0.2591653559527548	0.311	0.09	1.2680849765027768e-140
Enterocytes 1	ACHE	8.933789253201175e-301	0.25834426449560555	0.285	0.043	1.9523903033945848e-296
Enterocytes 1	PAG1	6.851554196855425e-151	0.25797727494685374	0.384	0.124	1.4973386541807845e-146
Enterocytes 1	PPP4R2	5.252478497150658e-34	0.25770763875476216	0.371	0.229	1.1478766507673049e-29
Enterocytes 1	TUBB4B	1.4877472292084138e-40	0.2572865853609063	0.805	0.67	3.2513227947120674e-36
Enterocytes 1	TMPRSS4	4.3697965474759024e-57	0.25680140480061175	0.614	0.41	9.549753374853838e-53
Enterocytes 1	ATP10B	3.07066841013522e-69	0.25642417063376344	0.46	0.247	6.71063874350951e-65
Enterocytes 1	RTN4	1.137087337047566e-53	0.255317227161972	0.646	0.438	2.4849906663837507e-49
Enterocytes 1	KCNK5	8.93392177931038e-118	0.255128630965181	0.366	0.134	1.95241926565049e-113
Enterocytes 1	CKB	4.623888977847889e-4	0.2538666912980472	0.718	0.7	1
Enterocytes 1	SP100	1.9957294871046202e-100	0.25267713747905207	0.383	0.157	4.361467221118437e-96
Enterocytes 1	KLF4	1.3973864876218285e-73	0.2522291297892947	0.88	0.638	3.0538484300487443e-69
Enterocytes 1	MARCKS	7.920378229447312e-54	0.25157735954115323	0.87	0.706	1.7309194582634154e-49
Enterocytes 2	CLCA4	0	2.0782876560354557	0.928	0.185	0
Enterocytes 2	AQP8	0	1.5252829381093052	0.938	0.195	0
Enterocytes 2	SLC26A3	0	1.245656002602604	0.985	0.375	0
Enterocytes 2	SELENOP	0	1.2119335740610522	0.948	0.399	0
Enterocytes 2	CD177	0	1.065707608207767	0.717	0.214	0
Enterocytes 2	GUCA2A	0	1.0144581315598533	0.977	0.334	0
Enterocytes 2	ISG15	0	0.9049750551876752	0.825	0.298	0
Enterocytes 2	HIST1H1C	0	0.8791100566426977	0.799	0.374	0
Enterocytes 2	ANPEP	0	0.8588175899459987	0.731	0.217	0
Enterocytes 2	HLA-A	0	0.8321744495204255	0.992	0.92	0
Enterocytes 2	CEACAM7	0	0.8294518829023545	0.969	0.332	0
Enterocytes 2	IFI27	0	0.7800792420035134	0.98	0.801	0
Enterocytes 2	PLAC8	0	0.7749214782472531	0.963	0.433	0
Enterocytes 2	MDK	0	0.7741320734080802	0.744	0.311	0
Enterocytes 2	TSPAN1	0	0.7736040114334677	0.982	0.67	0
Enterocytes 2	SGK1	0	0.7712348078181032	0.748	0.293	0
Enterocytes 2	RARRES3	0	0.7436173572386837	0.596	0.14	0
Enterocytes 2	MUC12	0	0.7380721053194723	0.945	0.558	0
Enterocytes 2	FTH1	1.187792189063623e-283	0.7315179179511382	0.89	0.642	2.5958010499796417e-279
Enterocytes 2	TMIGD1	0	0.7031905649231577	0.699	0.148	0
Enterocytes 2	CDHR5	0	0.6899040046713483	0.968	0.588	0
Enterocytes 2	HPGD	0	0.686364321819692	0.767	0.249	0
Enterocytes 2	TRIM31	0	0.6834053117901964	0.748	0.222	0
Enterocytes 2	SLC9A3	0	0.6390053931563292	0.64	0.205	0
Enterocytes 2	CA4	0	0.6368840766555366	0.725	0.193	0
Enterocytes 2	EMP1	0	0.6198782877017375	0.689	0.2	0
Enterocytes 2	GUCA2B	0	0.6049814501531021	0.887	0.227	0
Enterocytes 2	MISP	0	0.5876337512955027	0.885	0.544	0
Enterocytes 2	SMPDL3A	0	0.5860859565664557	0.642	0.204	0
Enterocytes 2	MS4A12	0	0.5832729226328098	0.794	0.254	0
Enterocytes 2	SECTM1	0	0.5797461005029649	0.574	0.109	0
Enterocytes 2	TXNIP	1.6891978168174968e-245	0.5742245879675065	0.917	0.697	3.691572908872958e-241
Enterocytes 2	SDCBP2	0	0.5723056418754932	0.868	0.383	0
Enterocytes 2	LINC02023	0	0.5634191230591136	0.605	0.169	0
Enterocytes 2	TNFSF10	6.193557960417106e-293	0.5619711757117962	0.745	0.379	1.3535401566695543e-288
Enterocytes 2	CFDP1	0	0.5603843565586055	0.747	0.373	0
Enterocytes 2	FCGRT	6.813786418809125e-216	0.5564391947638778	0.805	0.531	1.4890848839665463e-211
Enterocytes 2	CDA	0	0.5541702992220952	0.586	0.155	0
Enterocytes 2	GPA33	0	0.5498089660003849	0.901	0.554	0
Enterocytes 2	PKIB	0	0.5482253757044273	0.764	0.312	0
Enterocytes 2	MEP1A	0	0.5440573480054623	0.672	0.252	0
Enterocytes 2	CDHR2	0	0.5410865813843118	0.659	0.22	0
Enterocytes 2	TMEM37	0	0.5187817366980273	0.623	0.167	0
Enterocytes 2	PRSS3	1.8129858337385855e-261	0.5181222094535121	0.855	0.523	3.9620992410523045e-257
Enterocytes 2	ABCG2	0	0.5134395502120515	0.511	0.09	0
Enterocytes 2	MIR194-2HG	4.905187374473036e-240	0.5117877716636412	0.656	0.332	1.0719796488173373e-235
Enterocytes 2	SLC17A4	0	0.5107614617005575	0.667	0.215	0
Enterocytes 2	ABCB1	0	0.5031920504926904	0.559	0.122	0
Enterocytes 2	TRPM6	0	0.4980681736461625	0.588	0.154	0
Enterocytes 2	SAMD9	0	0.4884260738032176	0.606	0.201	0
Enterocytes 2	DST	5.940137334855108e-271	0.48709618985447256	0.823	0.447	1.2981576131592353e-266
Enterocytes 2	RHOC	9.00220238764164e-295	0.4848199091486016	0.856	0.486	1.967341309795204e-290
Enterocytes 2	SERINC2	5.154492361460685e-229	0.4796575732102847	0.799	0.509	1.126462760673618e-224
Enterocytes 2	C2orf88	2.8677785054271114e-288	0.46990469652347283	0.637	0.266	6.267243145760409e-284
Enterocytes 2	CYP3A5	3.2629430721230027e-282	0.4590610476421402	0.69	0.328	7.13083578981761e-278
Enterocytes 2	SLC51B	0	0.45161706210301394	0.6	0.183	0
Enterocytes 2	PDE9A	2.822211547414287e-288	0.44364615379503497	0.555	0.209	6.167661115719183e-284
Enterocytes 2	PRSS8	1.1689810768670863e-208	0.4378306468653216	0.793	0.505	2.5546912453853303e-204
Enterocytes 2	FABP1	6.960249688817422e-262	0.4336010910838497	0.984	0.67	1.5210929669941595e-257
Enterocytes 2	CGN	9.54533031940682e-230	0.43084880029083955	0.698	0.365	2.0860364880031663e-225
Enterocytes 2	ANKRD12	1.7645866627297681e-181	0.4291739337912548	0.748	0.469	3.8563276927296352e-177
Enterocytes 2	SMCHD1	3.5711042920974706e-228	0.42547149699635023	0.645	0.315	7.804291319949812e-224
Enterocytes 2	ENTPD8	2.7100433781302294e-265	0.4254511872277481	0.669	0.295	5.9225287985658035e-261
Enterocytes 2	CTSA	3.0242962140246937e-205	0.42254584947464047	0.717	0.403	6.609296946129566e-201
Enterocytes 2	CLDN23	1.3555404105642883e-267	0.4219255852776219	0.462	0.157	2.9623980132471956e-263
Enterocytes 2	RFK	3.519767567801405e-271	0.4167254610991516	0.569	0.231	7.692100042673191e-267
Enterocytes 2	SPATS2L	4.6545948321909674e-213	0.4115221998506614	0.73	0.411	1.017215154627014e-208
Enterocytes 2	TMPRSS2	3.670331431635917e-211	0.4106634025363105	0.739	0.418	8.021142310697133e-207
Enterocytes 2	RNASE1	6.944509020702438e-29	0.40849085521727047	0.332	0.233	1.517653001384311e-24
Enterocytes 2	TCF7L2	2.1542281296163917e-196	0.4080019369402065	0.784	0.489	4.707850154463662e-192
Enterocytes 2	VAMP8	7.035410029198998e-170	0.40607918530974807	0.811	0.556	1.537518507781149e-165
Enterocytes 2	MIER3	6.420352833522301e-282	0.39129169224746013	0.554	0.208	1.4031039082379637e-277
Enterocytes 2	PDCD4	6.582422537552127e-159	0.38797912732578266	0.775	0.511	1.4385226213566418e-154
Enterocytes 2	CLDN4	6.012136745494182e-143	0.3879244355555407	0.971	0.884	1.3138923643602985e-138
Enterocytes 2	MXI1	9.286918576664316e-253	0.38671830790544265	0.614	0.264	2.0295631857442197e-248
Enterocytes 2	TIMP2	0	0.38597808834721326	0.432	0.101	0
Enterocytes 2	MXD1	1.673454312802129e-242	0.38464827826475445	0.561	0.23	3.657167055197773e-238
Enterocytes 2	NEAT1	1.310730919354767e-154	0.3813081995301415	0.999	0.988	2.8644713511579074e-150
Enterocytes 2	APPL2	2.4175768136082553e-254	0.37888576242981936	0.585	0.246	5.283372368459481e-250
Enterocytes 2	LMO7	1.483617742402208e-218	0.37846303955494776	0.772	0.43	3.2422982142457854e-214
Enterocytes 2	C11orf86	0	0.3781054796883288	0.44	0.101	0
Enterocytes 2	ATP1B3	9.629007685904361e-206	0.3759999428280125	0.69	0.356	2.104323339677539e-201
Enterocytes 2	MYL12B	1.1056889064371541e-179	0.37586222259610613	0.948	0.748	2.4163725361277566e-175
Enterocytes 2	GPRC5A	1.7589663894664282e-212	0.3757060977166695	0.785	0.436	3.844045147539932e-208
Enterocytes 2	CCDC68	2.30503154364445e-221	0.3706768330361435	0.614	0.287	5.037415935480581e-217
Enterocytes 2	ISG20	3.7647070834695285e-219	0.36738965619940545	0.476	0.181	8.227390860214307e-215
Enterocytes 2	NAAA	1.9008132361928018e-275	0.364353833580912	0.521	0.186	4.154037246375749e-271
Enterocytes 2	SLC6A8	6.2132129178998524e-198	0.3642984979978187	0.6	0.288	1.3578355510778337e-193
Enterocytes 2	CLDN3	2.289154771442568e-87	0.36358713910636875	0.918	0.856	5.002718837510588e-83
Enterocytes 2	TRANK1	5.647416950508334e-292	0.3620071588844677	0.489	0.161	1.2341865003640913e-287
Enterocytes 2	FXYD3	9.05136598259584e-175	0.35901988681771124	0.966	0.802	1.9780855218364948e-170
Enterocytes 2	SULT1A2	0	0.3528863153998131	0.47	0.138	0
Enterocytes 2	PDZD3	8.604389123302153e-283	0.34889496158011385	0.484	0.164	1.8804031990064526e-278
Enterocytes 2	SMIM22	1.4034529663564804e-121	0.34877423642051286	0.897	0.751	3.0671061126754523e-117
Enterocytes 2	HHLA2	1.6077185864446355e-283	0.3486789546899638	0.51	0.176	3.5135081988161066e-279
Enterocytes 2	LIPH	3.2711156051152277e-150	0.34820773418111545	0.622	0.354	7.148696043418819e-146
Enterocytes 2	COL17A1	5.5831530716590627e-247	0.34490563496831805	0.549	0.216	1.2201422722803717e-242
Enterocytes 2	PCK1	5.154266313190047e-65	0.34388294906476513	0.689	0.519	1.1264133600845527e-60
Enterocytes 2	PRAP1	0	0.3378314826900072	0.408	0.108	0
Enterocytes 2	LPIN2	7.084271614093043e-184	0.3376486333126444	0.478	0.207	1.5481967185438936e-179
Enterocytes 2	CEACAM1	1.5356260332432642e-213	0.3354898861668417	0.671	0.303	3.3559571330498296e-209
Enterocytes 2	SPINT1	1.3186003153208534e-136	0.3320528500387162	0.774	0.532	2.881669129102193e-132
Enterocytes 2	CDKN2B-AS1	8.017557459630815e-214	0.3279869828235552	0.536	0.213	1.7521570072277183e-209
Enterocytes 2	SCNN1B	2.1038097603903073e-250	0.3265619267656089	0.475	0.164	4.597665850356977e-246
Enterocytes 2	B2M	1.810338263175786e-161	0.3265450372269967	0.575	0.292	3.956313240344363e-157
Enterocytes 2	PHGR1	2.670123281175089e-189	0.3258722325167973	0.996	0.937	5.8352874186800395e-185
Enterocytes 2	TYMP	6.244882412310856e-204	0.324418422412628	0.415	0.15	1.3647566023864145e-199
Enterocytes 2	RHOF	2.0250916767012984e-286	0.3230513804682755	0.436	0.13	4.425635350263017e-282
Enterocytes 2	BIRC3	1.6791353907856116e-296	0.31490308783898346	0.348	0.086	3.6695824830228756e-292
Enterocytes 2	DSC2	3.0171388836257227e-134	0.3092050698547506	0.765	0.505	6.5936553162756546e-130
Enterocytes 2	CTSZ	6.69914845116693e-121	0.308353301917638	0.679	0.433	1.4640319025180208e-116
Enterocytes 2	RHOU	1.5066127132221165e-230	0.3068441443858988	0.433	0.151	3.292551423475613e-226
Enterocytes 2	SQSTM1	2.8862034992241113e-63	0.30679051396040313	0.653	0.477	6.307509127204373e-59
Enterocytes 2	TMSB4X	1.7750389748992485e-108	0.3064398488618303	0.996	0.968	3.8791701757448177e-104
Enterocytes 2	DUOX2	1.5806120590728316e-105	0.30594479329400515	0.257	0.097	3.454269593897766e-101
Enterocytes 2	CLTB	7.043703015818507e-125	0.3057119332678945	0.78	0.514	1.5393308570769766e-120
Enterocytes 2	TMCC3	1.756346203224712e-229	0.30501276330046795	0.424	0.145	3.8383189925272853e-225
Enterocytes 2	AAK1	7.509025083191807e-259	0.30456602974714286	0.436	0.142	1.6410223416807376e-254
Enterocytes 2	MYL12A	9.797101653173964e-104	0.30197975478273453	0.837	0.652	2.1410585952846383e-99
Enterocytes 2	CDKN2B	9.060343880254593e-177	0.3002130139503986	0.522	0.233	1.9800475515908387e-172
Enterocytes 2	LRRC1	2.7071151238501705e-198	0.2968371679344222	0.452	0.18	5.916129391662163e-194
Enterocytes 2	MUC13	2.617530943416675e-126	0.29230163671114884	0.846	0.606	5.720352123742802e-122
Enterocytes 2	TMC5	8.186022946477635e-94	0.2918070195606066	0.638	0.427	1.7889734547232223e-89
Enterocytes 2	LINC01559	6.102777762371388e-270	0.29162279690473714	0.415	0.123	1.333701052188643e-265
Enterocytes 2	PTPRR	0	0.2906204292619982	0.365	0.078	0
Enterocytes 2	MTRNR2L12	1.0212373762678898e-85	0.2869796712794992	0.699	0.504	2.2318121620958466e-81
Enterocytes 2	EFHD2	2.129082174224608e-92	0.2860374700218743	0.743	0.56	4.6528961835504587e-88
Enterocytes 2	ST14	5.716516901732342e-103	0.2853273567852751	0.82	0.633	1.2492876037045861e-98
Enterocytes 2	AOC1	3.38417318488672e-125	0.28430568898213493	0.794	0.545	7.395772078251438e-121
Enterocytes 2	ARL14	1.1247903033367272e-119	0.2838406517981066	0.565	0.312	2.4581167289120837e-115
Enterocytes 2	IGLC3	1.0170130147020871e-6	0.2838213960809046	0.137	0.178	0.022225802423299412
Enterocytes 2	JCHAIN	0.02620444961130247	0.2816047879976451	0.313	0.284	1
Enterocytes 2	MYH14	9.078891691334556e-106	0.2814524979888635	0.72	0.488	1.984100990224254e-101
Enterocytes 2	C1orf115	4.918371182551355e-190	0.28096206822280817	0.406	0.152	1.0748608382347732e-185
Enterocytes 2	PIM1	2.9230622053803167e-265	0.2806623894887441	0.327	0.084	6.388060143638144e-261
Enterocytes 2	PPP1R14D	2.9859194309811093e-128	0.2799241465786105	0.543	0.291	6.525428324466116e-124
Enterocytes 2	TSPAN3	3.9953368916288674e-110	0.27937454805601436	0.791	0.569	8.731409242965727e-106
Enterocytes 2	HSD17B2	2.5339675319780487e-207	0.27665067055392717	0.487	0.186	5.537732644384827e-203
Enterocytes 2	PRDX6	2.776238284174906e-79	0.2765229883687672	0.676	0.495	6.067191146235839e-75
Enterocytes 2	ACVRL1	1.4685272428989892e-145	0.2744735895414413	0.445	0.202	3.209319436631451e-141
Enterocytes 2	LAMA3	7.560508277230635e-184	0.2736532967275804	0.429	0.166	1.652273478905983e-179
Enterocytes 2	SMPD1	4.983954232239548e-194	0.2734241772972822	0.356	0.119	1.0891933579136307e-189
Enterocytes 2	CYP3A4	0	0.2730527571302484	0.177	0.013	0
Enterocytes 2	CAMK2N1	1.1364846917309421e-101	0.2717283167528033	0.892	0.711	2.483673645308801e-97
Enterocytes 2	TJP3	3.2865689475860866e-129	0.2699938506658152	0.561	0.304	7.182467778054634e-125
Enterocytes 2	C1QTNF12	1.7259740957260846e-178	0.2687018460061209	0.409	0.157	3.7719437887997853e-174
Enterocytes 2	HLA-B	8.06670854953673e-111	0.2686125832138257	0.469	0.247	1.7628984864157568e-106
Enterocytes 2	ASS1	5.25192121920304e-95	0.26790987879510475	0.576	0.351	1.1477548632446323e-90
Enterocytes 2	LSR	3.4399574110766244e-87	0.2635339584366373	0.673	0.473	7.517682926166855e-83
Enterocytes 2	DDX60	2.2486845482015452e-164	0.2628375521285949	0.442	0.182	4.9142752116396567e-160
Enterocytes 2	RSAD2	9.775399506670965e-190	0.261837595637867	0.206	0.046	2.1363158081878728e-185
Enterocytes 2	TP53INP2	1.0322776437220714e-111	0.25967932512715525	0.419	0.204	2.255939562590215e-107
