cell_type_str	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
CCL FBs	CD302	4.54108694401771e-43	0.39327162992927234	0.546	0.216	9.887308603209759e-39
CCL FBs	PMP22	2.9999621631719648e-27	0.391707773588418	0.862	0.649	6.531817617874319e-23
CCL FBs	IL1R1	2.9697250556456253e-30	0.38640855606829827	0.693	0.385	6.46598236365722e-26
CCL FBs	PPP1R15A	5.590286982311396e-16	0.3829125121757533	0.807	0.7	1.2171731846586603e-11
CCL FBs	RGS2	5.280146877056795e-19	0.38254839994165185	0.451	0.238	1.1496463795415758e-14
CCL FBs	ADD3	5.220271271565733e-26	0.3795172504565558	0.706	0.441	1.1366096639580071e-21
CCL FBs	VMP1	1.747819642180664e-20	0.37809479398079193	0.859	0.657	3.8055277069199597e-16
CCL FBs	NFKBIZ	6.867606180685359e-16	0.3766257717180048	0.623	0.454	1.4952838937206233e-11
CCL FBs	RGS10	9.315011187155428e-32	0.37553289353136937	0.586	0.275	2.0281573857793512e-27
CCL FBs	DLL1	2.2562556980624033e-31	0.37483108351195893	0.439	0.177	4.9125455313912705e-27
CCL FBs	MAMDC2	1.7340159424539724e-57	0.3722763582811547	0.399	0.092	3.7754729115050344e-53
CCL FBs	FHL1	9.199249701119807e-24	0.36975016477662315	0.724	0.488	2.0029526374248156e-19
CCL FBs	TGFBI	4.7968698849173805e-19	0.36843756568480246	0.607	0.356	1.0444224800430613e-14
CCL FBs	RDH10	9.236745892492544e-30	0.3660798277447955	0.433	0.174	2.0111166831724017e-25
CCL FBs	RARRES2	2.6291169860025334e-22	0.36426365626707535	0.883	0.617	5.724376413623316e-18
CCL FBs	JUNB	1.6568733312826347e-16	0.361343127861522	0.936	0.869	3.6075103042016805e-12
CCL FBs	TFPI	7.023643578954871e-29	0.36068114289342845	0.785	0.513	1.529257916445844e-24
CCL FBs	HAAO	3.83005112165675e-60	0.3593038943980609	0.347	0.068	8.339170307183242e-56
CCL FBs	RPS12	1.555032596603652e-28	0.3566281782831129	0.997	0.994	3.3857724725851314e-24
CCL FBs	CSF1	4.7737284805954626e-29	0.35614274075468205	0.503	0.235	1.03938390208005e-24
CCL FBs	ADM	1.7048517432830433e-20	0.3538399263139923	0.497	0.258	3.71197370065017e-16
CCL FBs	C1R	4.737885459647633e-28	0.3528746232303739	0.969	0.675	1.031579801129079e-23
CCL FBs	SPON1	6.2771696829521715e-37	0.35214759630025566	0.558	0.23	1.3667281550691762e-32
CCL FBs	BMP5	3.194483788504157e-63	0.3515692005810736	0.42	0.089	6.955349552710101e-59
CCL FBs	RARRES3	1.1541979389618284e-25	0.3511231497685725	0.62	0.347	2.513035172501589e-21
CCL FBs	TNFAIP3	1.171673869679088e-8	0.35097579442971294	0.39	0.253	2.551085516452278e-4
CCL FBs	FGFR2	7.62533241127614e-116	0.34916517364633776	0.294	0.015	1.660263625907154e-111
CCL FBs	BMP4	1.5008917103112314e-42	0.34898150205063355	0.635	0.262	3.267891520860644e-38
CCL FBs	PCDH18	3.283771079337808e-27	0.34330435100935475	0.567	0.292	7.149754771042209e-23
CCL FBs	GADD45G	4.299251142409291e-21	0.3398340928803477	0.534	0.284	9.36075951236775e-17
CCL FBs	IRF8	3.7227716319615194e-58	0.3359414267464221	0.31	0.054	8.105590674269816e-54
CCL FBs	H3F3B	2.1891213447911716e-22	0.335319552073702	0.997	0.987	4.766373904013818e-18
CCL FBs	PNRC1	8.899811244830171e-20	0.3323723718474054	0.834	0.702	1.937755902336873e-15
CCL FBs	PCDH7	5.09389323295788e-32	0.3322438984779231	0.503	0.208	1.1090933736119193e-27
CCL FBs	TMEM150C	9.661977987991374e-41	0.33166420698637483	0.408	0.129	2.103702467325362e-36
CCL FBs	KCNQ1OT1	7.128289944186331e-10	0.3293583636993753	0.669	0.539	1.55204256954769e-5
CCL FBs	SAMD11	1.1607205180825055e-39	0.3289240745218901	0.46	0.161	2.5272367840210393e-35
CCL FBs	ABCA1	1.0001972670170934e-16	0.3196379632624532	0.525	0.319	2.1777295094763176e-12
CCL FBs	PROS1	9.443132888809459e-18	0.3195923106099159	0.571	0.36	2.0560533238804835e-13
CCL FBs	CD69	5.249820994084006e-17	0.31277530502484446	0.147	0.039	1.1430435250419105e-12
CCL FBs	KITLG	1.588023565178006e-29	0.31266588732843836	0.506	0.23	3.4576037084620723e-25
CCL FBs	PDK4	2.5819520946358026e-16	0.3114910444407396	0.681	0.454	5.621684295650533e-12
CCL FBs	NNMT	6.27201932991863e-14	0.30950334084404907	0.887	0.727	1.3656067687031831e-9
CCL FBs	ABCA6	3.2273407496181125e-40	0.3086205371355723	0.387	0.115	7.026889014143516e-36
CCL FBs	FBLN1	1.4053814378632981e-46	0.3085019166715477	0.939	0.436	3.059937004659759e-42
CCL FBs	PSD3	1.0440872029890386e-24	0.3062601734211715	0.506	0.247	2.2732910670680337e-20
CCL FBs	CLMP	2.450794057652345e-31	0.30590135932685847	0.617	0.282	5.3361139017264515e-27
CCL FBs	PPP1R10	1.8201177706727688e-16	0.30589001341847666	0.721	0.543	3.96294242208582e-12
CCL FBs	VCAN	6.343813210622924e-33	0.3043228622902272	0.819	0.405	1.3812384503489294e-28
CCL FBs	HEXIM1	8.619333321514252e-8	0.30315381555532617	0.601	0.476	0.001876687444093298
CCL FBs	LGALS3BP	2.8107825912099416e-19	0.3011471558542498	0.825	0.572	6.119916935841406e-15
CCL FBs	DKK3	1.900912616793861e-23	0.3001740969736246	0.69	0.4	4.1388570405452735e-19
CCL FBs	ANGPTL1	2.515319634876279e-20	0.299347619830841	0.436	0.207	5.476605441016123e-16
CCL FBs	TMEM100	3.750888317961964e-30	0.2967007595662897	0.34	0.112	8.166809134698585e-26
CCL FBs	TAC3	1.0051448902814173e-95	0.29642273605887537	0.242	0.012	2.18850196960973e-91
CCL FBs	DMKN	2.705564776767421e-38	0.29524844532482664	0.347	0.096	5.890826188455705e-34
CCL FBs	PLAT	9.28703660051993e-21	0.29322613216038707	0.69	0.433	2.0220664790312042e-16
CCL FBs	TNFAIP2	2.0278840319873495e-14	0.2905202865711002	0.475	0.277	4.415311902846056e-10
CCL FBs	IER2	6.169602964344722e-12	0.29025530685783285	0.887	0.798	1.3433076534267764e-7
CCL FBs	SVEP1	1.2355387397487876e-41	0.2900861639371486	0.426	0.132	2.690138498055035e-37
CCL FBs	ECM1	1.3885112294347986e-18	0.28703544867520214	0.595	0.355	3.023205499848387e-14
CCL FBs	RPS7	2.7516437045541003e-17	0.28002554822929815	0.985	0.984	5.991153837925642e-13
CCL FBs	ALKAL2	4.178719968850868e-46	0.2775551079104463	0.374	0.092	9.098326988178995e-42
CCL FBs	CELF2	3.490859824590282e-24	0.2772039601568021	0.426	0.187	7.600649096080422e-20
CCL FBs	SAMHD1	2.1434434896405298e-21	0.27698781434720715	0.521	0.277	4.666919509994325e-17
CCL FBs	LAMA2	4.001379235264103e-24	0.2752452811777213	0.463	0.212	8.712203008940533e-20
CCL FBs	CCDC102B	4.2438599402030355e-46	0.2740024722527495	0.528	0.168	9.240156247804069e-42
CCL FBs	CD44	1.0738632180265948e-17	0.27366309149927254	0.574	0.337	2.338122384609305e-13
CCL FBs	MMP19	9.03257359657668e-30	0.2733724797043109	0.353	0.122	1.9666622491826405e-25
CCL FBs	TLE4	3.010653780713906e-17	0.2701201294229284	0.589	0.368	6.555096476748387e-13
CCL FBs	GPCPD1	4.568893413329444e-18	0.2697599755351031	0.374	0.182	9.947851628842197e-14
CCL FBs	CCDC68	2.3562626014011195e-32	0.2688651431763949	0.387	0.13	5.130290562030658e-28
CCL FBs	NCAM1	4.430712187446739e-49	0.2671346061028732	0.353	0.078	9.646989645727785e-45
CCL FBs	ACVRL1	7.751061059874731e-19	0.2657441741848063	0.521	0.295	1.687638524566525e-14
CCL FBs	SOD2	1.533500056205034e-16	0.26207940497478155	0.273	0.115	3.3388896723752205e-12
CCL FBs	P2RX1	3.92585724377327e-66	0.2619929782861662	0.261	0.03	8.54776897686754e-62
CCL FBs	RPL13A	5.351677983186144e-18	0.2619428339829315	1	0.988	1.1652208472791192e-13
CCL FBs	GPC6	4.823019668880759e-19	0.2599672347262006	0.577	0.334	1.0501160725054077e-14
CCL FBs	EDNRB	3.7718927496124548e-22	0.25989297454323906	0.472	0.23	8.212542083731198e-18
CCL FBs	CCL7	2.718874784191622e-58	0.25899213644919106	0.15	0.008	5.919806067620419e-54
CCL FBs	KLF9	1.296468115647262e-9	0.25771651032924314	0.767	0.668	2.8228000281987834e-5
CCL FBs	DDR2	3.455639512733699e-15	0.2559619696936801	0.69	0.476	7.523963911075082e-11
CCL FBs	C6orf48	6.909216805648168e-13	0.2528626419304323	0.647	0.505	1.5043437750937756e-8
Pericytes	NDUFA4L2	5.519081771745066e-186	1.73170950063765	0.808	0.132	1.2016696741620533e-181
Pericytes	COL4A1	3.387088984945275e-79	1.5263992873560968	0.959	0.663	7.374708846921347e-75
Pericytes	CCDC102B	2.786877392806578e-180	1.3839231309217483	0.827	0.147	6.0678681473577625e-176
Pericytes	NOTCH3	3.755751931618541e-160	1.3786286008349096	0.932	0.252	8.177398680713049e-156
Pericytes	COL4A2	4.277366963562048e-88	1.3578797400570015	0.966	0.725	9.313111089763647e-84
Pericytes	COL18A1	1.093817418435173e-99	1.3135028416851109	0.962	0.686	2.381568665158902e-95
Pericytes	PDGFRB	1.1347760753075342e-129	1.298048588269496	0.891	0.289	2.470747948767094e-125
Pericytes	KCNJ8	4.0809177204705285e-210	1.1438023400159958	0.628	0.049	8.885382152780482e-206
Pericytes	LHFPL6	3.546000571985708e-86	1.1419572759991587	0.914	0.575	7.720707045384481e-82
Pericytes	UACA	1.5214568499825856e-56	1.1371989317865454	0.778	0.413	3.3126679994670837e-52
Pericytes	ITGA1	1.4314341009627758e-79	1.1118811238022557	0.853	0.443	3.116661468026252e-75
Pericytes	PLXDC1	1.1296704508659086e-129	1.1040261785121899	0.771	0.19	2.459631472670343e-125
Pericytes	ANGPT2	1.6071747286480704e-135	1.0812781418669468	0.729	0.135	3.4993015366854437e-131
Pericytes	STEAP4	5.764247872945383e-149	1.073535939670319	0.496	0.042	1.2550496893763982e-144
Pericytes	ABCC9	1.1410476600260918e-219	1.0420032620979671	0.684	0.058	2.48440307017481e-215
Pericytes	GJA4	4.991148117651644e-141	1.0308958201497949	0.695	0.112	1.0867226796562925e-136
Pericytes	EDNRA	1.1405554161108234e-102	0.977152546359305	0.744	0.21	2.4833313074980956e-98
Pericytes	MCAM	2.309137179592416e-69	0.9428571496600957	0.861	0.372	5.0276843811265676e-65
Pericytes	CSRP2	1.142267000497376e-53	0.9346670270007053	0.726	0.301	2.4870579401829367e-49
Pericytes	IGFBP2	1.1293646435252313e-52	0.9031385470712725	0.568	0.195	2.458965638347486e-48
Pericytes	THY1	6.8078578896777194e-46	0.9019351163272302	0.853	0.477	1.48227489831953e-41
Pericytes	COL5A3	3.824105557378035e-147	0.9013916401073172	0.654	0.094	8.326225030079195e-143
Pericytes	MYO1B	1.8474884102867943e-88	0.9010541478577074	0.782	0.28	4.022536515717437e-84
Pericytes	IGFBP7	1.249312566112655e-66	0.8998529107377431	1	0.969	2.7201282501970835e-62
Pericytes	CPE	2.226557428461544e-64	0.8902790801456814	0.695	0.248	4.8478834889893195e-60
Pericytes	EPS8	1.4515636621943292e-89	0.8886337806252347	0.865	0.365	3.1604895616957127e-85
Pericytes	PDGFA	1.408397059159683e-79	0.8769949338881	0.643	0.178	3.066502916908378e-75
Pericytes	GUCY1A2	1.5096744479975745e-208	0.8386999462110675	0.613	0.044	3.287014175625119e-204
Pericytes	NR2F2	7.91637323050437e-65	0.8071829937786655	0.91	0.556	1.7236319434777164e-60
Pericytes	CAMK2N1	2.987017322642661e-55	0.8049216144478799	0.707	0.324	6.503632816589867e-51
Pericytes	COX4I2	4.541350003013344e-150	0.8021707387375662	0.583	0.063	9.887881361560953e-146
Pericytes	CALD1	4.618328961183849e-53	0.7962851611153561	0.989	0.863	1.0055487647185593e-48
Pericytes	ACTA2	4.464420401716348e-29	0.7930305034687657	0.801	0.457	9.720382540657004e-25
Pericytes	GJC1	2.2353363312680504e-179	0.7836935626090921	0.647	0.068	4.8669977940699264e-175
Pericytes	PHLDA1	4.3017777438229775e-44	0.7819958814445719	0.782	0.451	9.36626068162577e-40
Pericytes	HIGD1B	3.838782346343089e-235	0.7785463497194227	0.511	0.015	8.358180802692808e-231
Pericytes	EGFL6	3.6898793555603097e-66	0.7743537187466761	0.305	0.04	8.033974320861462e-62
Pericytes	MAP1B	3.30691795237203e-40	0.7539205917128357	0.748	0.403	7.200152457699621e-36
Pericytes	ADAMTS4	4.91201300409287e-46	0.745734875969988	0.639	0.259	1.0694925913811405e-41
Pericytes	CD248	7.456050075111105e-51	0.7423554584076977	0.643	0.251	1.6234057828539407e-46
Pericytes	TPPP3	1.052109328147e-88	0.7270711093572584	0.594	0.129	2.290757640174463e-84
Pericytes	ADGRF5	1.9492719285816535e-105	0.7194759814096691	0.767	0.169	4.244149770100834e-101
Pericytes	EBF1	2.291611110110363e-72	0.7186717862550414	0.782	0.303	4.989524870043293e-68
Pericytes	CDH6	6.358545894617281e-133	0.7184047963631816	0.586	0.08	1.3844461976350207e-128
Pericytes	SERPINI1	3.23974790330143e-36	0.7074162491652733	0.414	0.136	7.053903109858203e-32
Pericytes	LOXL2	7.036150478312005e-27	0.7026105212688438	0.613	0.318	1.531981043642873e-22
Pericytes	RGS16	3.847112280433536e-37	0.6925660892541525	0.617	0.254	8.376317568187938e-33
Pericytes	TFPI	1.2447418554204346e-45	0.6897063428198789	0.835	0.514	2.7101764418069123e-41
Pericytes	ARHGDIB	1.0122527927063205e-60	0.6887178871845967	0.609	0.194	2.203978005559472e-56
Pericytes	ARHGEF17	2.5525959073455443e-93	0.6816359866956043	0.692	0.191	5.557767069063454e-89
Pericytes	FRZB	1.2033003565184651e-30	0.6691061576065227	0.643	0.318	2.6199458662476543e-26
Pericytes	BGN	7.001443861009329e-41	0.6631403999168495	0.895	0.545	1.5244243718575613e-36
Pericytes	EGFLAM	4.11738070050292e-186	0.6463340505830928	0.538	0.036	8.964772999205008e-182
Pericytes	LPL	7.443409932711295e-110	0.6454871055838873	0.368	0.031	1.6206536446492303e-105
Pericytes	ITGB1	3.0171377797119885e-26	0.6438878962543348	0.861	0.727	6.5692140877669125e-22
Pericytes	HES4	1.6122194308514603e-58	0.6402847148197339	0.805	0.354	3.5102853667928844e-54
Pericytes	ASPN	3.339601405372583e-35	0.6376003706143382	0.62	0.269	7.271314139917726e-31
Pericytes	FAM162B	3.639877509273974e-140	0.6367576173262712	0.477	0.042	7.925105300942225e-136
Pericytes	C20orf27	1.0703899893355144e-80	0.6348472575210464	0.545	0.126	2.3305601237802154e-76
Pericytes	SEPT7	1.0797856157260834e-42	0.629980164951548	0.917	0.836	2.3510172211204016e-38
Pericytes	INPP4B	7.35789679108663e-95	0.6284973182954295	0.515	0.089	1.602034868323292e-90
Pericytes	CSPG4	4.374644813947033e-68	0.6191842044480858	0.459	0.097	9.524914153406876e-64
Pericytes	LZTS1	1.915346210386549e-173	0.6173761581517119	0.496	0.032	4.1702833038746333e-169
Pericytes	SEMA5A	1.1444669300150261e-79	0.6112596702105066	0.602	0.149	2.491847846721716e-75
Pericytes	S1PR3	2.3794166164623276e-62	0.6098822199524527	0.496	0.123	5.180703799023426e-58
Pericytes	CD36	1.1707060561377593e-59	0.6097655716208943	0.372	0.066	2.5489782960287433e-55
Pericytes	TINAGL1	2.1310943556729042e-49	0.605779000521811	0.695	0.275	4.640031740606614e-45
Pericytes	ADAP2	8.711418868541326e-159	0.6039441117113878	0.492	0.037	1.896737230247503e-154
Pericytes	ID3	1.0357864504521395e-14	0.6017458858465008	0.816	0.712	2.2552178385694432e-10
Pericytes	PTP4A3	1.9042172177552182e-40	0.600561109328867	0.534	0.2	4.146052148218437e-36
Pericytes	HEYL	3.390291363355902e-118	0.5995979467724425	0.538	0.072	7.381681385434806e-114
Pericytes	ADCY3	1.4537645053540266e-60	0.5979846883745956	0.594	0.193	3.165281457507322e-56
Pericytes	NID1	1.1342521197078604e-39	0.5955623756921159	0.801	0.497	2.4696071402399244e-35
Pericytes	TIMP1	6.826222116407704e-14	0.5951907784459944	0.955	0.858	1.4862733414054494e-9
Pericytes	PMEPA1	1.6023005960981705e-37	0.5837425318867313	0.805	0.492	3.4886890878845465e-33
Pericytes	IGKC	0.6175890715944745	0.5808814509864186	0.793	0.778	1
Pericytes	COL5A2	1.3095944569715192e-32	0.5801115902044813	0.846	0.553	2.851380011164089e-28
Pericytes	RNF152	2.8285934967982658e-62	0.5770031362501483	0.564	0.161	6.158696620578864e-58
Pericytes	NRARP	5.117841931121243e-54	0.5693626346746976	0.455	0.119	1.1143077236630283e-49
Pericytes	ID4	3.782761196140049e-19	0.557139247470358	0.594	0.356	8.236205952355728e-15
Pericytes	PLCE1	1.7750413722519255e-58	0.5452373885911392	0.538	0.154	3.8647975798041174e-54
Pericytes	ADAMTS1	3.52682284191867e-20	0.5440138234328848	0.759	0.542	7.67895137370952e-16
Pericytes	MEF2C	1.2695441329649252e-34	0.5429295409512003	0.628	0.299	2.7641784407045315e-30
Pericytes	FN1	8.774288801987988e-6	0.538923142081366	0.737	0.632	0.19104259008568447
Pericytes	SDC2	3.1875570043195037e-22	0.5348108991955062	0.714	0.481	6.940267865504855e-18
Pericytes	FAT1	1.56482479122197e-43	0.5346707574550449	0.639	0.269	3.4070930179275955e-39
Pericytes	SEPT4	4.211948813690603e-74	0.5323622206186351	0.538	0.125	9.170676152048551e-70
Pericytes	KRT18	3.182403482251451e-30	0.5298353809779075	0.429	0.162	6.929047101906084e-26
Pericytes	MYH9	2.7119862914300583e-33	0.5244565060219377	0.91	0.699	5.904807752330666e-29
Pericytes	GAPDH	1.0064895604855456e-25	0.5207379311659015	0.97	0.936	2.1914297200451786e-21
Pericytes	GGT5	2.2858015839857307e-31	0.5206535324343091	0.662	0.346	4.976875788812131e-27
Pericytes	PEAK1	2.138621402234182e-31	0.5190010083820098	0.598	0.309	4.656420379084484e-27
Pericytes	OLFML2A	3.963996321494285e-31	0.5176313931985368	0.455	0.176	8.630809190789508e-27
Pericytes	FAM13C	3.6660503250412883e-53	0.5162551265344497	0.538	0.165	7.982091372712397e-49
Pericytes	INAFM1	1.940194158060907e-43	0.5150478368717415	0.654	0.288	4.224384740346013e-39
Pericytes	ACAN	2.91031674778155e-71	0.5131842777658	0.252	0.022	6.336632654944769e-67
Pericytes	RGS5	4.1052286313282166e-162	0.5055712502462049	0.414	0.02	8.938314298990927e-158
Pericytes	TNS3	1.5671997281989106e-36	0.5035196349152112	0.59	0.263	3.412263968207488e-32
Pericytes	CCDC3	2.1072948506181134e-42	0.4997950792735926	0.523	0.179	4.5882130782508184e-38
Pericytes	ARHGAP15	8.537922139428187e-77	0.4977559301984613	0.515	0.107	1.8589617874176993e-72
Pericytes	SPARC	3.1330507754612957e-27	0.49705681824477255	0.974	0.878	6.821591453411879e-23
Pericytes	PPP1R14A	2.783430966679972e-36	0.49299528257268954	0.669	0.299	6.060364243752303e-32
Pericytes	FOXS1	1.7885869689621023e-99	0.4888020958306309	0.429	0.052	3.8942904075211856e-95
Pericytes	SLC25A5	6.29330762011606e-25	0.4876559859463291	0.741	0.549	1.3702418681278697e-20
Pericytes	COL6A1	3.965860751819233e-19	0.4849796002574902	0.936	0.739	8.634868614936016e-15
Pericytes	COL6A2	1.299748581619e-12	0.48280729773356557	0.921	0.792	2.8299425867590487e-8
Pericytes	DLC1	3.2788581170379274e-30	0.47443978635121387	0.729	0.425	7.139057778226679e-26
Pericytes	ITGA4	4.147554937037139e-80	0.4721366251831382	0.38	0.053	9.030471364410963e-76
Pericytes	NEURL1B	1.7439519139179663e-51	0.4689102700803136	0.575	0.185	3.797106502173588e-47
Pericytes	ADGRA2	1.8854065800877818e-35	0.46875686514523796	0.639	0.327	4.1050957468251275e-31
Pericytes	ARPC5	7.06622322431955e-27	0.4680380967058916	0.62	0.361	1.5385287826310957e-22
Pericytes	PTK2	2.7928440092389115e-33	0.4661114692913322	0.635	0.326	6.080859261315882e-29
Pericytes	TGFB1I1	5.43453987765051e-30	0.46240887548878506	0.756	0.475	1.1832623675608455e-25
Pericytes	ISG15	7.201507431972869e-12	0.4604778761394974	0.628	0.461	1.5679842131634528e-7
Pericytes	HIC1	1.336030150812395e-21	0.4577819440385022	0.534	0.296	2.9089384473638275e-17
Pericytes	LURAP1L	2.5146827271458e-53	0.45309340414355015	0.534	0.16	5.47521870181455e-49
Pericytes	CYGB	1.0310338238660315e-17	0.4518657727028076	0.62	0.391	2.2448699447035104e-13
Pericytes	KIAA0040	1.9763522174372025e-40	0.44992681049342204	0.545	0.209	4.303111683026021e-36
Pericytes	NID2	3.307223796819831e-29	0.4495056019090639	0.462	0.193	7.200818372815818e-25
Pericytes	CARMN	1.5386251375367906e-30	0.44555689408120186	0.447	0.167	3.350048511958854e-26
Pericytes	ISYNA1	4.533733581200671e-55	0.4442976478283187	0.511	0.144	9.87129812634822e-51
Pericytes	PGF	5.701990175101425e-44	0.44378597049413865	0.541	0.193	1.2414943208248331e-39
Pericytes	C11orf96	1.6546460057290982e-20	0.43615458623165937	0.846	0.624	3.6026607482739655e-16
Pericytes	EPHA3	1.7130115646736484e-40	0.43583235882020793	0.455	0.144	3.7297400797639344e-36
Pericytes	ANO1	4.934979511948856e-118	0.43446556019461297	0.425	0.039	1.0744930891366243e-113
Pericytes	LINGO1	2.6825729344156587e-90	0.4301099145252834	0.41	0.053	5.840766050103214e-86
Pericytes	HOPX	4.280192820525967e-27	0.4294271183537092	0.406	0.147	9.319263828131188e-23
Pericytes	ITGA7	2.304255377473041e-62	0.4261908568249192	0.496	0.113	5.017055233372052e-58
Pericytes	EHD2	2.7742647818005906e-26	0.4227051122098532	0.722	0.467	6.040406709414426e-22
Pericytes	LAMA4	3.0956669231451804e-17	0.42259214001504064	0.774	0.582	6.740195591764002e-13
Pericytes	OAZ2	6.399694615550594e-28	0.4219661170637943	0.594	0.312	1.393405508643831e-23
Pericytes	TPM1	2.065778885607559e-20	0.420779319293191	0.898	0.683	4.497820367633339e-16
Pericytes	CD44	2.7857255630102066e-18	0.41855886401851455	0.571	0.343	6.065360268342123e-14
Pericytes	TPM4	3.6237302471393583e-17	0.4149125356784953	0.865	0.738	7.889947867096524e-13
Pericytes	NCK2	9.470759278093438e-34	0.41310150518549904	0.526	0.227	2.0620684176192843e-29
Pericytes	CHN1	1.5322296285490097e-37	0.41228514818308204	0.44	0.144	3.336123570239759e-33
Pericytes	ALCAM	1.7690231736218993e-22	0.4115019464353843	0.361	0.142	3.851694155926961e-18
Pericytes	EVA1B	1.690560789196717e-17	0.41103821654355077	0.669	0.494	3.6808580063180115e-13
Pericytes	EPAS1	6.600148722554143e-26	0.41018561125626163	0.808	0.534	1.4370503813617135e-21
Pericytes	FBLIM1	1.0134934933276663e-25	0.40872427602398576	0.575	0.297	2.2066793830223278e-21
Pericytes	SLIT3	1.844905976074129e-20	0.40854348267758667	0.541	0.287	4.016913781706201e-16
Pericytes	EPB41L1	2.2997654260419036e-62	0.40799127953548664	0.451	0.1	5.0072792621210365e-58
Pericytes	SEMA5B	1.2244174311518702e-134	0.4070172984332043	0.297	0.009	2.665924072846967e-130
Pericytes	TLN1	3.641653602777179e-19	0.402375177534553	0.771	0.646	7.928972389326751e-15
Pericytes	PTMA	4.005553445241763e-22	0.40121539030449593	0.992	0.982	8.72129151632489e-18
Pericytes	PPP1R12A	1.7968042978147483e-22	0.40011124032640866	0.782	0.568	3.9121819976320516e-18
Pericytes	LDHB	9.239933672128095e-19	0.3979460077551712	0.767	0.61	2.01181075843245e-14
Pericytes	AXL	2.8597858465125613e-23	0.3928316552433572	0.639	0.366	6.2266117236117995e-19
Pericytes	SSTR2	9.766319292499244e-74	0.3877019125161185	0.252	0.021	2.1264206995558603e-69
