cell_type_epi_custom	Gene	key	Pathway	Normal	Tumor	diff
Tuft	ACVR1C	receptors	TGFB	0.012804427423573503	0.009495166856985551	-0.0033092605665879515
Stem/TA 1	WNT3A	ligands	WNT	0.011704173780561928	0.008371623104440987	-0.0033325506761209406
TC2	FGF7	ligands	FGF	0.0049866703637406135	0.0016513912158783919	-0.0033352791478622216
Stem/TA 1	FZD6	receptors	WNT	0.016799775487831438	0.013417204075676861	-0.003382571412154577
Ent. Prog. 1	EPHB2	receptors	EPHRIN	0.03827453632390347	0.034854807191010057	-0.003419729132893415
Stem/TA 3	TGFA	ligands	EGF	0.01917215605804104	0.015693898427772347	-0.0034782576302686934
Stem/TA 3	EPHA4	receptors	EPHRIN	0.014747812352339261	0.011227627457712693	-0.003520184894626568
Imma. Gob. 2	TGFA	ligands	EGF	0.024007764097596276	0.020458314535149475	-0.0035494495624468006
Goblet	PTCH1	receptors	HEDGEHOG	0.014567039821249853	0.010971990844874607	-0.0035950489763752463
Enterocytes 1	ACVR1C	receptors	TGFB	0.025980029256369764	0.022370836663863636	-0.003609192592506128
Tuft	TGFB3	ligands	TGFB	0.0036290428301567817	0	-0.0036290428301567817
TC2	WNT3A	ligands	WNT	0.0049866703637406135	0.0012776906554100374	-0.003708979708330576
Enterocytes 2	PTCH1	receptors	HEDGEHOG	0.003717714317663592	0	-0.003717714317663592
Enterocytes 1	EFNB1	ligands	EPHRIN	0.2330967325072837	0.22936279294230655	-0.00373393956497714
Imma. Gob. 1	EPHB4	receptors	EPHRIN	0.041187793079207245	0.03743536816358839	-0.0037524249156188558
Enterocytes 2	MST1	ligands	MST	0.007022349266697896	0.0032390055166352585	-0.0037833437500626376
Enterocytes 3	TGFB3	ligands	TGFB	0.0038766400994056853	0	-0.0038766400994056853
Ent. Prog. 1	IGF1R	receptors	IGF	0.04847169200291355	0.044593504496310485	-0.0038781875066030633
Ent. Prog. 2	PTCH2	receptors	HEDGEHOG	0.03149627602286815	0.027609732688432944	-0.0038865433344352045
Imma. Gob. 2	LTBP1	ligands	TGFB	0.026897084866693826	0.022976599101878995	-0.003920485764814831
Enterocytes 2	DLL1	ligands	NOTCH	0.003959350258133297	0	-0.003959350258133297
TC1	MST1R	receptors	MST	0.12065307976649188	0.11663825336379592	-0.004014826402695959
Enterocytes 3	EFNA3	ligands	EPHRIN	0.01877817557724164	0.014747812352339261	-0.00403036322490238
Enterocytes 3	FZD4	receptors	WNT	0.004064055130318898	0	-0.004064055130318898
Goblet	JAG1	ligands	NOTCH	0.025054136933468047	0.020969305949104587	-0.00408483098436346
TC3	WNT5A	ligands	WNT	0.006500664429988815	0.002365690036040769	-0.004134974393948046
Stem/TA 2	TGFB3	ligands	TGFB	0.004218789899938803	0	-0.004218789899938803
TC2	FZD1	receptors	WNT	0.009973340727481227	0.005749607949345168	-0.004223732778136059
Goblet	SHH	ligands	HEDGEHOG	0.04053508981340919	0.03624841090270048	-0.004286678910708712
TC1	WNT5B	ligands	WNT	0.008929432277744866	0.004613292383094478	-0.004316139894650389
Stem/TA 3	EPHB6	receptors	EPHRIN	0.004424343705701778	0	-0.004424343705701778
Stem/TA 1	ACVR1	receptors	TGFB	0.010477370462223308	0.005986875839769201	-0.004490494622454107
Stem/TA 2	TGFA	ligands	EGF	0.0201467837066841	0.015551379051024413	-0.004595404655659689
Enterocytes 1	DLL1	ligands	NOTCH	0.007274408191783534	0.002605816468270471	-0.004668591723513063
Enterocytes 3	PTCH2	receptors	HEDGEHOG	0.03427447645892423	0.029495624704678522	-0.004778851754245708
Goblet	LGR6	receptors	WNT AMP	0.004786592026763453	0	-0.004786592026763453
Tuft	NOTCH4	receptors	NOTCH	0.004838723773542376	0	-0.004838723773542376
Enterocytes 3	ACVR2B	receptors	TGFB	0.026983017457199557	0.02212171852850889	-0.004861298928690666
TC2	ACVR1	receptors	TGFB	0.019946681454962454	0.015067143097683785	-0.004879538357278669
Ent. Prog. 1	BMPR1A	receptors	BMP	0.02353940355476731	0.018592283943499953	-0.004947119611267356
Imma. Gob. 2	VEGFB	ligands	VEGF	0.09948264375303496	0.0945169747683669	-0.004965668984668062
TC1	WNT4	ligands	WNT	0.00669707420830865	0.0017299846436604292	-0.004967089564648221
Imma. Gob. 2	EPHA1	receptors	EPHRIN	0.02990549869510016	0.02492501000998847	-0.004980488685111691
Imma. Gob. 1	LTBP1	ligands	TGFB	0.017190168518387915	0.012199390377855036	-0.004990778140532878
TC1	FZD4	receptors	WNT	0.014047071296018532	0.008987248599423747	-0.005059822696594786
TC3	MST1	ligands	MST	0.03521090267803389	0.030017582911059566	-0.005193319766974323
Enterocytes 1	TGFB3	ligands	TGFB	0.0051960058512739524	0	-0.0051960058512739524
Ent. Prog. 2	NOTCH2	receptors	NOTCH	0.015734970754956303	0.010524603233813054	-0.005210367521143249
TC2	FGFR2	receptors	FGF	0.019946681454962454	0.01469344253721543	-0.0052532389177470246
Enterocytes 3	FZD8	receptors	WNT	0.03609098269945056	0.030748635722299626	-0.005342346977150934
Enterocytes 3	WNT5A	ligands	WNT	0.012797190310743476	0.0073739061761696305	-0.0054232841345738456
Enterocytes 2	EFNA3	ligands	EPHRIN	0.018417128160158378	0.012956022066541034	-0.005461106093617343
Ent. Prog. 2	BMPR1A	receptors	BMP	0.022270711209390965	0.016753867111394264	-0.005516844097996701
Ent. Prog. 2	DLL4	ligands	NOTCH	0.018127212911734088	0.012554755725469918	-0.00557245718626417
Ent. Prog. 2	MST1	ligands	MST	0.015265686645874589	0.009627044174443685	-0.005638642471430904
Imma. Gob. 1	FZD6	receptors	WNT	0.01895039610363678	0.01330842586675095	-0.005641970236885832
TC2	MST1	ligands	MST	0.029920022182443683	0.024276122452790712	-0.005643899729652971
Imma. Gob. 1	TNFSF10	ligands	TRAIL	0.19378302552743995	0.1880630882500153	-0.005719937277424647
Ent. Prog. 2	BMPR2	receptors	BMP	0.09429079164883193	0.0884921652267363	-0.005798626422095637
Ent. Prog. 2	FZD6	receptors	WNT	0.01926381754967003	0.013452314784839289	-0.005811502764830742
Tuft	EPHB4	receptors	EPHRIN	0.04386867115241149	0.037980667427942205	-0.005888003724469286
Imma. Gob. 2	NOTCH2	receptors	NOTCH	0.0393143671849083	0.03340792226717108	-0.005906444917737223
TC4	VEGFB	ligands	VEGF	0.19804205158855578	0.19211873761597154	-0.005923313972584249
Enterocytes 3	TNFRSF10A	receptors	TRAIL	0.03582683604921723	0.029495624704678522	-0.006331211344538706
Imma. Gob. 1	EFNA3	ligands	EPHRIN	0.030309673513213377	0.023938489439787224	-0.0063711840734261525
Stem/TA 2	FGF9	ligands	FGF	0.0254561149755992	0.01907257228393502	-0.00638354269166418
Enterocytes 3	EGFR	receptors	EGF	0.0948795609025956	0.08848687411403557	-0.006392686788560031
Stem/TA 3	FZD4	receptors	WNT	0.01179824988187141	0.005231299475924115	-0.006566950405947294
Enterocytes 2	BTC	ligands	EGF	0.006609269898068608	0	-0.006609269898068608
Enterocytes 3	IHH	ligands	HEDGEHOG	0.05826028490267837	0.05161734323318742	-0.006642941669490955
Stem/TA 1	EFNA2	ligands	EPHRIN	0.014378761722410618	0.0077064146777999646	-0.006672347044610653
Stem	EGF	ligands	EGF	0.012125023566646274	0.005445600745139862	-0.0066794228215064115
TC1	IGF1	ligands	IGF	0.00669707420830865	0	-0.00669707420830865
Ent. Prog. 1	FZD6	receptors	WNT	0.02237379730943108	0.015641088397433445	-0.006732708911997634
Stem/TA 3	FZD1	receptors	WNT	0.013273031117105335	0.006539124344905144	-0.006733906772200191
Enterocytes 3	FGFR2	receptors	FGF	0.028865995801105854	0.02212171852850889	-0.006744277272596962
Ent. Prog. 1	EPHA2	receptors	EPHRIN	0.08678303720266756	0.07999309746241197	-0.006789939740255588
Ent. Prog. 2	EFNA5	ligands	EPHRIN	0.01588033814881774	0.009060747458299939	-0.006819590690517801
Stem/TA 3	TNF	ligands	TNFSF10	0.026659348435314527	0.019839605177463325	-0.006819743257851202
Imma. Gob. 2	FZD1	receptors	WNT	0.026401215679124703	0.01956688001268742	-0.006834335666437284
Ent. Prog. 1	BTC	ligands	EGF	0.030533041026784696	0.023671459856820683	-0.006861581169964014
Stem/TA 3	VEGFB	ligands	VEGF	0.059241851612881265	0.05231299475924115	-0.006928856853640114
Stem/TA 2	WNT11	ligands	WNT	0.011390732729834768	0.004443251157435547	-0.006947481572399221
Enterocytes 3	BTC	ligands	EGF	0.02175169231435424	0.014747812352339261	-0.007003879962014979
Goblet	EFNB1	ligands	EPHRIN	0.15966377040445576	0.15247805541178838	-0.007185714992667375
TC1	EGF	ligands	EGF	0.009582355157146097	0.002306646191547239	-0.007275708965598858
Ent. Prog. 2	FZD1	receptors	WNT	0.02766984702588968	0.02038668178117486	-0.007283165244714819
Ent. Prog. 1	EFNA2	ligands	EPHRIN	0.022601075957473772	0.015299423228250807	-0.0073016527292229655
Ent. Prog. 1	EREG	ligands	EGF	0.026355018921412385	0.018997184878144363	-0.007357834043268022
Stem/TA 1	FGFR2	receptors	FGF	0.02395656347778033	0.016568273505624818	-0.007388289972155512
Ent. Prog. 2	TNFRSF10A	receptors	TRAIL	0.02268047887801973	0.015290011335881147	-0.0073904675421385835
TC1	DLL4	ligands	NOTCH	0.035717729110979465	0.02830071244755086	-0.007417016663428606
Stem/TA 1	DLL4	ligands	NOTCH	0.08786908735201528	0.08040319374170221	-0.007465893610313065
Ent. Prog. 1	EPHA1	receptors	EPHRIN	0.030533041026784696	0.023050025006744024	-0.0074830160200406726
Enterocytes 1	HBEGF	ligands	EGF	0.41647275289369856	0.4089836503159229	-0.007489102577775686
Ent. Prog. 1	FGFR2	receptors	FGF	0.04254842589013631	0.035056587519745684	-0.0074918383703906286
Stem/TA 1	WNT2B	ligands	WNT	0.016366287570032848	0.00887378063204612	-0.007492506937986728
Ent. Prog. 2	JAG1	ligands	NOTCH	0.07341423793760236	0.06588287501328956	-0.007531362924312807
TC3	BMPR1A	receptors	BMP	0.031109440071170304	0.02351193531194745	-0.007597504759222853
Imma. Gob. 2	WNT9A	ligands	WNT	0.01895004664547819	0.011286133653222154	-0.007663912992256036
Stem/TA 1	NOTCH2	receptors	NOTCH	0.030679863549930627	0.022956193134364002	-0.007723670415566625
Stem	EPHA4	receptors	EPHRIN	0.08462749873212828	0.076885428005789	-0.007742070726339284
Stem/TA 3	BMPR1A	receptors	BMP	0.027408753953589743	0.019617373034715432	-0.0077913809188743105
Tuft	ACVR1B	receptors	TGFB	0.05133231184877459	0.043534983977369116	-0.007797327871405475
Imma. Gob. 2	WNT11	ligands	WNT	0.011213705651121461	0.003409719089191579	-0.007803986561929883
Imma. Gob. 2	FZD8	receptors	WNT	0.03644511389869268	0.028619665928490072	-0.007825447970202605
Goblet	EFNA2	ligands	EPHRIN	0.012984024996079667	0.00499865755211499	-0.007985367443964678
Stem/TA 2	BMP3	ligands	TGFB	0.03379028696245465	0.025737449020088343	-0.00805283794236631
TC3	FGFR1	receptors	FGF	0.016405850427454325	0.00827991512614269	-0.008125935301311634
Enterocytes 2	FZD7	receptors	WNT	0.01139477889346048	0.0032390055166352585	-0.008155773376825222
Enterocytes 1	BMP2	ligands	BMP	0.3525131834569022	0.3443364972908321	-0.00817668616607009
Ent. Prog. 2	VEGFB	ligands	VEGF	0.04360970161516037	0.03539908031183477	-0.008210621303325595
Enterocytes 2	HBEGF	ligands	EGF	0.13950601375735602	0.13121138471666804	-0.008294629040687979
Imma. Gob. 2	TNFRSF10B	receptors	TRAIL	0.09349216392288509	0.0851697291607255	-0.008322434762159589
Enterocytes 2	FZD6	receptors	WNT	0.011566222321620065	0.0032390055166352585	-0.008327216804984806
Stem/TA 1	EGF	ligands	EGF	0.011671580909305508	0.003326042133205112	-0.008345538776100397
Enterocytes 3	FZD1	receptors	WNT	0.023106377357793872	0.014747812352339261	-0.00835856500545461
Enterocytes 3	MST1	ligands	MST	0.027511310757666222	0.01906127094923463	-0.008450039808431592
TC3	LRRC32	ligands	TGFB	0.013624763863870092	0.00507734006193492	-0.008547423801935171
Stem/TA 2	BTC	ligands	EGF	0.029921688264526538	0.021294197862652794	-0.008627490401873744
TC4	TNFRSF10B	receptors	TRAIL	0.2765143579219922	0.2678596339434796	-0.00865472397851258
Enterocytes 1	TNFRSF10B	receptors	TRAIL	0.08678345591221082	0.07807653163995809	-0.008706924272252725
Stem/TA 3	WNT5A	ligands	WNT	0.012660941601250482	0.003923474606943087	-0.008737466994307396
Imma. Gob. 1	VEGFA	ligands	VEGF	0.32220690461475765	0.31321742281668025	-0.008989481798077403
Imma. Gob. 1	FZD8	receptors	WNT	0.016763811937832537	0.0077632484222713875	-0.009000563515561149
Tuft	FGFR2	receptors	FGF	0.01855632422288298	0.009495166856985551	-0.009061157365897427
Ent. Prog. 1	ERBB2	receptors	EGF	0.11747733499652163	0.10840072778619758	-0.00907660721032405
Ent. Prog. 1	NOTCH2	receptors	NOTCH	0.02477103168107685	0.015641088397433445	-0.009129943283643405
Enterocytes 2	FZD1	receptors	WNT	0.01239238105887864	0.0032390055166352585	-0.009153375542243382
Imma. Gob. 2	MST1	ligands	MST	0.033409781711075615	0.02423574138524376	-0.009174040325831856
Stem/TA 2	LGR4	receptors	WNT AMP	0.20150917855270647	0.19232316868475866	-0.00918600986794782
Stem	ACVR1	receptors	TGFB	0.037976546339396705	0.028783889652882127	-0.009192656686514578
Enterocytes 3	BMPR2	receptors	BMP	0.0959700992958019	0.0866794375523824	-0.009290661743419498
TC2	MST1R	receptors	MST	0.10472007763855289	0.09535703223373788	-0.009363045404815001
TC2	DLL1	ligands	NOTCH	0.027850366984948857	0.01847848132267226	-0.009371885662276598
TC3	FZD1	receptors	WNT	0.01880505225057956	0.009217297625006267	-0.009587754625573293
TC3	FGFR3	receptors	FGF	0.05401595492861345	0.04441271806869733	-0.009603236859916119
Ent. Prog. 1	TNFRSF10A	receptors	TRAIL	0.0441978024366807	0.034575037510116036	-0.009622764926564664
Tuft	FZD9	receptors	WNT	0.009677447547084751	0	-0.009677447547084751
Enterocytes 3	LTBP1	ligands	TGFB	0.017236075502888797	0.0073739061761696305	-0.009862169326719166
Stem/TA 1	BMPR2	receptors	BMP	0.062226702935458435	0.0523383994494254	-0.009888303486033034
TC3	FZD5	receptors	WNT	0.21134559969766106	0.20141019589664408	-0.009935403801016984
Ent. Prog. 1	MET	receptors	HGF	0.06058231175236124	0.05063578042889051	-0.009946531323470731
Enterocytes 2	BMPR1A	receptors	BMP	0.013218539796137217	0.0032390055166352585	-0.009979534279501958
Imma. Gob. 2	FGF9	ligands	FGF	0.01784549555481203	0.007793643632437895	-0.010051851922374134
Goblet	ACVR2B	receptors	TGFB	0.023433574557044968	0.01332975347230664	-0.010103821084738328
TC1	ERBB2	receptors	EGF	0.13804868816666474	0.1278887904167145	-0.010159897749950242
Ent. Prog. 2	EFNA2	ligands	EPHRIN	0.036895411839366864	0.02671217362906357	-0.010183238210303293
Enterocytes 1	IHH	ligands	HEDGEHOG	0.11380268633883536	0.1035939405473775	-0.010208745791457863
Ent. Prog. 2	ERBB3	receptors	EGF	0.04089354274316231	0.030676250642069795	-0.010217292101092512
Stem	EFNA3	ligands	EPHRIN	0.0904423442810558	0.08020182562535548	-0.010240518655700317
TC2	EGF	ligands	EGF	0.019946681454962454	0.009691235708806971	-0.010255445746155483
Ent. Prog. 1	ACVR2B	receptors	TGFB	0.022828354605516465	0.012348227682184298	-0.010480126923332167
Imma. Gob. 2	BMPR1A	receptors	BMP	0.0380512439881609	0.027562689542842658	-0.010488554445318241
Goblet	BMPR1A	receptors	BMP	0.03479703717670156	0.024301744317181247	-0.010495292859520312
Stem/TA 3	MST1	ligands	MST	0.02359649976374282	0.013078248689810288	-0.010518251073932531
Ent. Prog. 2	ACVR1B	receptors	TGFB	0.15512916729960222	0.14452403279836532	-0.010605134501236901
Enterocytes 3	BMPR1A	receptors	BMP	0.025364185763526594	0.014747812352339261	-0.010616373411187333
Stem/TA 3	EFNA5	ligands	EPHRIN	0.025071280998976743	0.014386073558791318	-0.010685207440185425
Ent. Prog. 1	VEGFB	ligands	VEGF	0.0686101442825327	0.05790483219775408	-0.010705312084778623
Stem/TA 3	IHH	ligands	HEDGEHOG	0.05776707037764734	0.04698336320569626	-0.010783707171951082
TC4	MST1R	receptors	MST	0.14853153869141686	0.1377088985304838	-0.010822640160933067
Stem/TA 2	BMPR1A	receptors	BMP	0.035262739558480596	0.024437881365895506	-0.01082485819258509
Imma. Gob. 1	DLL4	ligands	NOTCH	0.05807545678954912	0.04722823470660139	-0.010847222082947729
Ent. Prog. 2	ACVR1C	receptors	TGFB	0.05120304316866435	0.04030329481651348	-0.010899748352150872
Stem/TA 2	EGF	ligands	EGF	0.01314993647779348	0.0022216255787177734	-0.010928310899075706
Imma. Gob. 2	EFNB1	ligands	EPHRIN	0.14763790302296614	0.13665612208749864	-0.010981780935467506
Imma. Gob. 2	ACVR2B	receptors	TGFB	0.05263064264561503	0.04156927366051168	-0.011061368985103355
Imma. Gob. 1	ERBB2	receptors	EGF	0.054733654654588085	0.04362928978104101	-0.011104364873547073
TC3	BMP6	ligands	BMP	0.012304387820590745	0.0011828450180203845	-0.01112154280257036
TC2	WNT5B	ligands	WNT	0.014960011091221841	0.0038330719662301124	-0.01112693912499173
Enterocytes 2	EFNB2	ligands	EPHRIN	0.21443126098392287	0.20326870024234092	-0.01116256074158195
Imma. Gob. 2	MST1R	receptors	MST	0.10920874184144905	0.09796331789209047	-0.011245423949358582
Stem/TA 3	DLL4	ligands	NOTCH	0.0350332623332836	0.023763079784406414	-0.011270182548877183
TC1	BMPR2	receptors	BMP	0.11414567228226759	0.10285300769081646	-0.011292664591451132
Imma. Gob. 2	BMPR2	receptors	BMP	0.10576400535512798	0.09434270309492254	-0.011421302260205435
Goblet	IHH	ligands	HEDGEHOG	0.10684154192035118	0.09538561740887519	-0.011455924511475993
TC2	ACVR1B	receptors	TGFB	0.090607426516082	0.07912075427387576	-0.011486672242206244
Ent. Prog. 1	TNFRSF10B	receptors	TRAIL	0.0614254044635587	0.04987446073836684	-0.011550943725191859
Stem	DLL1	ligands	NOTCH	0.015156279458307841	0.0035668393157664933	-0.011589440142541348
Imma. Gob. 1	JAG1	ligands	NOTCH	0.02447878240440206	0.0128481345508281	-0.01163064785357396
Stem	EPHA1	receptors	EPHRIN	0.06888016226491642	0.05724490380357371	-0.01163525846134271
Imma. Gob. 1	ACVR1C	receptors	TGFB	0.04021122814558714	0.02856308425242109	-0.011648143893166051
Stem	WNT5A	ligands	WNT	0.028463417042762174	0.016791869696820443	-0.011671547345941731
TC1	WNT5A	ligands	WNT	0.015163250330736639	0.0034599692873208583	-0.01170328104341578
Stem/TA 2	FGFR2	receptors	FGF	0.026474968556592305	0.014629321126499475	-0.01184564743009283
Ent. Prog. 2	FZD8	receptors	WNT	0.07615673132255597	0.06422748528521682	-0.01192924603733915
Goblet	FZD8	receptors	WNT	0.02526140067442754	0.01332975347230664	-0.011931647202120902
Imma. Gob. 2	NOTCH1	receptors	NOTCH	0.09520539691664828	0.08325873533941773	-0.011946661577230552
Tuft	WNT2B	ligands	WNT	0.012302364469905474	0	-0.012302364469905474
Goblet	BMPR2	receptors	BMP	0.1463500760213104	0.1340216527659273	-0.01232842325538308
TC3	WNT5B	ligands	WNT	0.014703589643715978	0.002365690036040769	-0.012337899607675208
Enterocytes 1	VEGFB	ligands	VEGF	0.024078213176214582	0.01172617410721712	-0.012352039068997463
TC3	PTCH1	receptors	HEDGEHOG	0.0842286500404512	0.07167418337609908	-0.012554466664352115
Stem/TA 2	PTCH2	receptors	HEDGEHOG	0.04736210243024201	0.034623951334959435	-0.012738151095282577
Goblet	EPHA4	receptors	EPHRIN	0.10346011163667468	0.09069995398093073	-0.012760157655743953
Stem/TA 1	JAG1	ligands	NOTCH	0.10004781661417653	0.08728134909382528	-0.012766467520351252
Stem	TGFBR2	receptors	TGFB	0.1370932966737874	0.1242953994233156	-0.012797897250471785
Stem/TA 2	EFNB2	ligands	EPHRIN	0.30990180535481615	0.2970332907174885	-0.012868514637327633
TC3	TNFRSF1A	receptors	TNFSF10	0.13743908914465885	0.12452334393456858	-0.012915745210090271
Ent. Prog. 1	EFNA5	ligands	EPHRIN	0.03315755404647316	0.020238714301124526	-0.012918839745348631
Stem	JAG2	ligands	NOTCH	0.02585152277275043	0.0129021548788634	-0.012949367893887032
Ent. Prog. 1	FZD1	receptors	WNT	0.02120819106409485	0.008232151788122866	-0.012976039275971983
Ent. Prog. 1	DLL4	ligands	NOTCH	0.020790442643860006	0.00754882144975759	-0.013241621194102417
TC1	LTBP1	ligands	TGFB	0.07981771163723875	0.06651205643569591	-0.013305655201542838
Stem/TA 3	FZD8	receptors	WNT	0.02089753949679919	0.007304152850769605	-0.013593386646029583
Stem/TA 2	EGFR	receptors	EGF	0.1458122172741484	0.13220843833335233	-0.013603778940796063
Goblet	ACVR1B	receptors	TGFB	0.12999194458394542	0.11622964450908792	-0.0137623000748575
Imma. Gob. 1	NOTCH1	receptors	NOTCH	0.05811838212553256	0.04427803395401408	-0.013840348171518482
Stem	FZD5	receptors	WNT	0.47584247338464813	0.4618285376697412	-0.014013935714906944
Tuft	TNFRSF10A	receptors	TRAIL	0.014014108366959098	0	-0.014014108366959098
Enterocytes 3	EFNA2	ligands	EPHRIN	0.021564277283441027	0.0073739061761696305	-0.014190371107271397
Stem/TA 1	EGFR	receptors	EGF	0.08646237029230594	0.07213160134962018	-0.014330768942685757
TC2	FGFR3	receptors	FGF	0.07150810502987051	0.05691775677820507	-0.014590348251665441
TC2	EFNA5	ligands	EPHRIN	0.024933351818703067	0.01033008103651199	-0.014603270782191077
Stem	FZD6	receptors	WNT	0.08218729984937075	0.06749035428947232	-0.014696945559898422
Enterocytes 3	DLL4	ligands	NOTCH	0.07387752871189421	0.058991249409357044	-0.014886279302537164
Ent. Prog. 1	ERBB3	receptors	EGF	0.028883664480240313	0.013994658039808872	-0.014889006440431441
Enterocytes 1	PTCH2	receptors	HEDGEHOG	0.022862425745605392	0.007817449404811412	-0.01504497634079398
Stem/TA 1	EFNA5	ligands	EPHRIN	0.023882903042723176	0.008760745089189705	-0.015122157953533472
Imma. Gob. 2	MET	receptors	HGF	0.11945705694409506	0.10433227737797823	-0.015124779566116825
Stem/TA 3	BMP3	ligands	TGFB	0.03097040593991245	0.015693898427772347	-0.015276507512140103
Enterocytes 3	TNFRSF1B	receptors	TNFSF10	0.022731547295967446	0.0073739061761696305	-0.015357641119797816
Enterocytes 3	EFNB1	ligands	EPHRIN	0.20964622703305705	0.1942275826156526	-0.015418644417404453
Ent. Prog. 1	AREG	ligands	EGF	0.219858257528776	0.20442822071473885	-0.015430036814037151
TC1	PTCH2	receptors	HEDGEHOG	0.03904090654207721	0.02340378729659399	-0.01563711924548322
TC2	ERBB2	receptors	EGF	0.07273040025861438	0.05707434575221004	-0.015656054506404338
Ent. Prog. 1	MST1	ligands	MST	0.027263500938818696	0.011525012503372012	-0.015738488435446684
Stem	TGFA	ligands	EGF	0.061807231851039424	0.04557575934970257	-0.01623147250133685
Stem/TA 2	BMP2	ligands	BMP	0.12982834429376983	0.1135133757790852	-0.016314968514684627
Ent. Prog. 2	EREG	ligands	EGF	0.04121802970263715	0.024874477078021717	-0.016343552624615437
Goblet	DLL4	ligands	NOTCH	0.07994981587715304	0.0634741824418156	-0.016475633435337436
Tuft	JAG2	ligands	NOTCH	0.13599263600848177	0.11949631883325354	-0.01649631717522823
Imma. Gob. 2	IGF1R	receptors	IGF	0.13254256769506095	0.11603226568916379	-0.016510302005897162
Imma. Gob. 1	FZD7	receptors	WNT	0.04981027796991488	0.033271064666877376	-0.016539213303037502
TC1	FGFR2	receptors	FGF	0.03683390814569758	0.020281143390394732	-0.016552764755302846
Stem/TA 2	DLL4	ligands	NOTCH	0.0370936310944225	0.020372139938127858	-0.016721491156294642
TC2	TNF	ligands	TNFSF10	0.048090731853726094	0.031226358647338276	-0.01686437320638782
Stem/TA 3	TNFSF10	ligands	TRAIL	0.13646051223800526	0.11955698871091812	-0.01690352352708714
Enterocytes 3	WNT2B	ligands	WNT	0.04335065657793782	0.02643517712540426	-0.016915479452533556
Stem/TA 3	LGR4	receptors	WNT AMP	0.12377073865084338	0.10660051081570701	-0.017170227835136373
Ent. Prog. 2	AREG	ligands	EGF	0.5109342755781958	0.493689582890416	-0.01724469268777984
Ent. Prog. 2	FZD7	receptors	WNT	0.045975609258982614	0.02864609815041293	-0.017329511108569683
Ent. Prog. 1	HBEGF	ligands	EGF	0.19471913047064968	0.17725769072238962	-0.01746143974826006
Enterocytes 2	EFNA2	ligands	EPHRIN	0.02420023932096841	0.006478011033270517	-0.017722228287697893
Imma. Gob. 2	ACVR1C	receptors	TGFB	0.06530560803278107	0.047488547506173776	-0.017817060526607295
Imma. Gob. 1	EPHB2	receptors	EPHRIN	0.10157368580706995	0.08365963463652165	-0.017914051170548298
Enterocytes 2	EFNB1	ligands	EPHRIN	0.14736125239696135	0.12931668794980747	-0.018044564447153882
Enterocytes 3	EFNA1	ligands	EPHRIN	0.3887246225387293	0.37052675629310916	-0.018197866245620142
Enterocytes 1	TGFA	ligands	EGF	0.10150885855613227	0.08328816457649903	-0.018220693979633246
TC2	FZD7	receptors	WNT	0.057770389167392536	0.03945182134370619	-0.01831856782368635
Tuft	BMPR1A	receptors	BMP	0.07169330233261836	0.05303015083435467	-0.018663151498263697
Ent. Prog. 2	TNFRSF1B	receptors	TNFSF10	0.06156521262007748	0.04285716559201097	-0.018708047028066506
TC2	VEGFB	ligands	VEGF	0.07357776022736534	0.054736076027853346	-0.018841684199511995
TC2	FZD8	receptors	WNT	0.03989336290992491	0.02102241330630472	-0.018870949603620187
TC3	FZD8	receptors	WNT	0.03521090267803389	0.01631436773312857	-0.018896534944905317
Imma. Gob. 1	EFNB1	ligands	EPHRIN	0.08347600286454392	0.06442912561119071	-0.019046877253353203
Imma. Gob. 2	EGFR	receptors	EGF	0.13248302116540656	0.1133850632937809	-0.01909795787162566
TC2	WNT2B	ligands	WNT	0.029920022182443683	0.010703781596980344	-0.01921624058546334
Imma. Gob. 2	TNFRSF1A	receptors	TNFSF10	0.1146106072513838	0.09536226239376826	-0.01924834485761555
Goblet	FZD7	receptors	WNT	0.02929484588984424	0.00999731510422998	-0.01929753078561426
Stem	BMPR1A	receptors	BMP	0.05128368392385104	0.03189566150724776	-0.019388022416603277
TC1	JAG1	ligands	NOTCH	0.10110903600403098	0.08164754249620652	-0.01946149350782446
TC1	FZD1	receptors	WNT	0.04353098235400622	0.0236431234633592	-0.019887858890647023
Ent. Prog. 1	FZD7	receptors	WNT	0.04261444777110963	0.022708359837561386	-0.01990608793354824
Enterocytes 2	TGFA	ligands	EGF	0.04582075151431163	0.02591204413308207	-0.01990870738122956
Stem/TA 2	JAG1	ligands	NOTCH	0.08799898703063687	0.06794833501572603	-0.02005065201491084
Stem/TA 3	PTCH2	receptors	HEDGEHOG	0.05064376640500193	0.03052443627205945	-0.020119330132942478
Ent. Prog. 2	FGFR2	receptors	FGF	0.058498802519903595	0.03836937029516412	-0.020129432224739473
Enterocytes 2	ACVR1B	receptors	TGFB	0.13843687401004515	0.11825536265012701	-0.020181511359918136
Stem/TA 2	FZD8	receptors	WNT	0.053722007305189175	0.0333243836807666	-0.020397623624422573
TC3	ACVR1	receptors	TGFB	0.0523136941448751	0.031892347908786714	-0.020421346236088385
Stem	FZD3	receptors	WNT	0.05557302468046209	0.03513962532082371	-0.02043339935963838
Enterocytes 3	FZD5	receptors	WNT	0.24975995541151852	0.22915752246677784	-0.02060243294474068
TC3	FGF9	ligands	FGF	0.04341382789176105	0.022806578167592104	-0.020607249724168945
