cell_type_imm	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Plasma K 2	SSR3	9.454559442114107e-294	0.5121159139554595	0.856	0.491	2.066199420479617e-289
Plasma K 2	IGLV3-1	0	0.5034634145770566	0.416	0.11	0
Plasma K 2	ISG15	8.34285370090329e-45	0.49980609115202723	0.463	0.334	1.823247247795405e-40
Plasma K 2	HERPUD1	8.960586198921495e-229	0.49050925037892457	0.945	0.754	1.9582465079123034e-224
Plasma K 2	UBE2J1	1.348529368757895e-305	0.4883701036509406	0.786	0.385	2.947076082483504e-301
Plasma K 2	TENT5C	6.358865525241418e-235	0.44499468362572425	0.864	0.515	1.3896664718862596e-230
Plasma K 2	IGHA2	5.6762266657284654e-266	0.4331149187767558	0.716	0.373	1.2404825755282989e-261
Plasma K 2	SDF2L1	9.334399485860526e-261	0.4285632636304433	0.801	0.408	2.0399396636399595e-256
Plasma K 2	ANKRD28	0	0.42785254959974944	0.555	0.198	0
Plasma K 2	ISG20	3.8049501187835697e-134	0.4247743425363447	0.802	0.564	8.315337989589612e-130
Plasma K 2	DERL3	0	0.40774559999203897	0.766	0.289	0
Plasma K 2	SPCS2	5.433877444061666e-206	0.4044756219867701	0.781	0.46	1.1875195766252364e-201
Plasma K 2	JSRP1	3.82301562729814e-184	0.3955275404951256	0.314	0.103	8.354818351897355e-180
Plasma K 2	SEC61B	8.15773559712486e-180	0.3851046095762032	0.886	0.676	1.7827915373956668e-175
Plasma K 2	RAB30	3.461788796444278e-203	0.38361471959754406	0.541	0.237	7.565393235749326e-199
Plasma K 2	PDIA6	2.0661759440956051e-168	0.38299424079143085	0.804	0.527	4.515420908226535e-164
Plasma K 2	H1FX	3.900353803339753e-114	0.38114246853208267	0.687	0.441	8.523833201818696e-110
Plasma K 2	ANKRD37	1.1709740828393285e-106	0.3795456415241924	0.515	0.289	2.5590467606370687e-102
Plasma K 2	POU2AF1	1.9036340270972517e-270	0.37896248707713065	0.587	0.235	4.160201802818334e-266
Plasma K 2	PIM2	8.237604219062166e-166	0.36389651611544205	0.681	0.364	1.8002460260338455e-161
Plasma K 2	UBC	1.9017560388094478e-110	0.3631106178281227	0.984	0.977	4.1560976472141673e-106
Plasma K 2	ITM2C	1.603872409993985e-158	0.3460553271521317	0.697	0.403	3.505102764800855e-154
Plasma K 2	KCNQ1OT1	7.09743374350934e-60	0.34345193810881436	0.54	0.365	1.551073170306531e-55
Plasma K 2	SPCS1	1.4144202785107738e-135	0.3406327416840107	0.842	0.628	3.091074076657445e-131
Plasma K 2	CD27	1.8846623179671463e-135	0.33898886488620694	0.636	0.359	4.1187410296854017e-131
Plasma K 2	SLAMF7	2.9947618271130354e-224	0.337881356090599	0.608	0.266	6.5447524969728275e-220
Plasma K 2	SDC1	2.3193263272442657e-293	0.3343575955977276	0.496	0.164	5.068655755559618e-289
Plasma K 2	PDIA4	1.2523619500781473e-190	0.33202121755478536	0.632	0.305	2.7369118057007832e-186
Plasma K 2	CCR10	1.708070511489858e-265	0.3303764068061783	0.439	0.143	3.7328172958099355e-261
Plasma K 2	PRDM1	1.1910516549301023e-109	0.3286322484311093	0.711	0.441	2.6029242866842457e-105
Plasma K 2	SPCS3	7.350340295848427e-164	0.32688035554583617	0.797	0.486	1.606343368254715e-159
Plasma K 2	CREB3L2	9.031855617701912e-215	0.3267510157408428	0.553	0.239	1.9738217266925756e-210
Plasma K 2	GLA	1.2107132157371151e-86	0.31705868313933755	0.404	0.22	2.6458926616718917e-82
Plasma K 2	MANF	1.3717585422990876e-148	0.3111003671151352	0.71	0.408	2.997841118340426e-144
Plasma K 2	NUCB2	5.428009470626271e-150	0.3102712822130349	0.626	0.335	1.1862371897106654e-145
Plasma K 2	EAF2	9.99023609875063e-202	0.29919908763163816	0.497	0.205	2.1832661970209626e-197
Plasma K 2	CRELD2	5.475943775589142e-176	0.29589261409732814	0.582	0.276	1.196712752717251e-171
Plasma K 2	NEAT1	3.9609484617174544e-88	0.29367679959052406	0.988	0.966	8.656256768237324e-84
Plasma K 2	MIR29B2CHG	1.684510412443891e-134	0.292040373228432	0.487	0.236	3.681329055354879e-130
Plasma K 2	TRAM1	2.7952771892136623e-146	0.29095982431596634	0.732	0.432	6.108798769307538e-142
Plasma K 2	TRIB1	6.447285230942327e-137	0.28819164980663764	0.45	0.208	1.408989714370136e-132
Plasma K 2	GNG7	9.69423338065764e-223	0.28810900448116816	0.5	0.197	2.1185777630089206e-218
Plasma K 2	SPAG4	7.16103530062454e-240	0.2817417571891781	0.421	0.142	1.5649726545984868e-235
Plasma K 2	PABPC4	1.4505613449059253e-116	0.27953532571864503	0.659	0.389	3.1700567631574094e-112
Plasma K 2	SEL1L	1.2701356564363305e-156	0.27849059219645994	0.594	0.298	2.7757544635759567e-152
Plasma K 2	BTG2	7.884625368344841e-53	0.27705597978952623	0.879	0.759	1.7231060279980816e-48
Plasma K 2	HSPA1B	0.01765814453575516	0.27553071531317386	0.614	0.596	1
Plasma K 2	IFI6	1.1547111019791883e-88	0.27464413049774766	0.339	0.165	2.523505642265318e-84
Plasma K 2	BST2	1.6416675085083798e-90	0.2728499130434947	0.654	0.445	3.587700173094213e-86
Plasma K 2	MANEA	4.2019836300354906e-196	0.26352846836279065	0.428	0.165	9.18301502507956e-192
Plasma K 2	HIST1H2BG	8.764274094188655e-107	0.26268853938432063	0.305	0.128	1.9153444605439886e-102
Plasma K 2	SELENOM	3.955251204326627e-145	0.2615383782068545	0.605	0.313	8.643805981935411e-141
Plasma K 2	AC104699.1	4.282571611962155e-207	0.25590803159730613	0.37	0.125	9.359132000782094e-203
Plasma K 2	CD38	1.3187234796610038e-154	0.2544631878314499	0.469	0.21	2.881938292451158e-150
Plasma K 2	FBXW7	1.9886271256250478e-136	0.25425960017235083	0.543	0.275	4.3459457203409795e-132
Plasma K 2	PDK1	2.0764914784111305e-155	0.25103067874792134	0.446	0.193	4.537964476919685e-151
Plasma K 3	IGKC	0	1.8153512563790404	1	0.89	0
Plasma K 3	IGHG1	8.60915295022335e-146	1.8051795341270465	0.248	0.092	1.881444285741811e-141
Plasma K 3	IGHA2	0	1.5536858165936884	0.694	0.369	0
Plasma K 3	IGHG4	1.0812978613146758e-155	1.5300400569163533	0.156	0.039	2.3630683461170924e-151
Plasma K 3	IGHG2	5.351441373214112e-161	1.2974754885444653	0.196	0.057	1.169503997702212e-156
Plasma K 3	IGHM	4.718797618361227e-15	1.2892272415654384	0.168	0.114	1.0312460315166626e-10
Plasma K 3	IGHA1	0	1.204455142690624	0.87	0.63	0
Plasma K 3	MZB1	0	1.1368393020190357	0.997	0.362	0
Plasma K 3	IGKV4-1	0	1.0599488581929921	0.308	0.055	0
Plasma K 3	XBP1	0	1.0476693101362997	0.969	0.5	0
Plasma K 3	IGKV3-11	3.52472520532944e-183	0.977411471147107	0.129	0.024	7.702934463726959e-179
Plasma K 3	IGKV3-20	1.1782501197857649e-264	0.9603648928122975	0.212	0.046	2.5749478117798106e-260
Plasma K 3	SSR4	0	0.9589815540152467	1	0.809	0
Plasma K 3	DERL3	0	0.8743698033846419	0.896	0.271	0
Plasma K 3	IGKJ5	0	0.8667783420020719	0.698	0.163	0
Plasma K 3	IGKV1-5	5.452320835023673e-157	0.8576806948128627	0.108	0.02	1.1915501952860735e-152
Plasma K 3	IGLV3-1	0	0.8148124776336778	0.546	0.095	0
Plasma K 3	JCHAIN	0	0.8045418872478063	0.981	0.587	0
Plasma K 3	PRDX4	0	0.7863290941809811	0.907	0.311	0
Plasma K 3	SEC11C	0	0.7238167691450079	0.961	0.452	0
Plasma K 3	HERPUD1	0	0.7126360447090074	0.988	0.747	0
Plasma K 3	FKBP11	0	0.7108187211868201	0.94	0.365	0
Plasma K 3	IGHGP	1.0926387193335976e-207	0.709339250606411	0.177	0.039	2.3878526572316442e-203
Plasma K 3	HSP90B1	0	0.5784739351487296	0.957	0.625	0
Plasma K 3	FKBP2	0	0.5494330785700334	0.952	0.484	0
Plasma K 3	SDF2L1	0	0.5398523053294859	0.857	0.397	0
Plasma K 3	PIM2	0	0.5083455459375956	0.749	0.354	0
Plasma K 3	SSR3	0	0.5035417331414094	0.928	0.48	0
Plasma K 3	JUN	3.5495826468103286e-177	0.48073481297312437	0.953	0.869	7.757257916339292e-173
Plasma K 3	TNFRSF17	0	0.47771229891331235	0.737	0.259	0
Plasma K 3	SPCS3	0	0.47754825253021727	0.881	0.474	0
Plasma K 3	LMAN1	0	0.45256146767737115	0.774	0.375	0
Plasma K 3	IGHV3-23	5.49191941650491e-67	0.4496460405676898	0.11	0.038	1.200204069282983e-62
Plasma K 3	JSRP1	0	0.44861216947763327	0.384	0.094	0
Plasma K 3	UBE2J1	0	0.44290647123052285	0.798	0.378	0
Plasma K 3	MANF	0	0.4265786818718571	0.789	0.397	0
Plasma K 3	ITM2C	0	0.4167162420830457	0.779	0.392	0
Plasma K 3	BTG2	1.2265710384482166e-154	0.3972357485264868	0.926	0.753	2.6805483474247323e-150
Plasma K 3	DUSP5	6.549233450016362e-172	0.3954664662131532	0.68	0.401	1.4312694781665757e-167
Plasma K 3	ERLEC1	0	0.38379537785369044	0.667	0.294	0
Plasma K 3	TP53INP1	1.0184082346015451e-202	0.38237542366600064	0.559	0.271	2.2256293558982166e-198
Plasma K 3	SDC1	0	0.3765389348983702	0.502	0.158	0
Plasma K 3	SPCS1	9.172587416524353e-241	0.37636590306344253	0.904	0.62	2.004577254007232e-236
Plasma K 3	SEL1L	0	0.37582360697384065	0.666	0.288	0
Plasma K 3	CRELD2	1.9404276269643512e-293	0.3617688711133528	0.619	0.268	4.2406105359678935e-289
Plasma K 3	POU2AF1	0	0.35387993414560287	0.607	0.228	0
Plasma K 3	TENT5C	2.714866808195256e-243	0.34849620587560615	0.886	0.508	5.933069922629913e-239
Plasma K 3	TRIB1	1.9855136321957382e-252	0.3476793538314396	0.494	0.2	4.339141491800566e-248
Plasma K 3	SPCS2	2.773869898587726e-290	0.34622772325541085	0.855	0.449	6.062015276373616e-286
Plasma K 3	IGHG3	1.7984496615629358e-150	0.341188947012645	0.192	0.057	3.93033189037964e-146
Plasma K 3	HIST1H2BG	1.211826775175995e-172	0.3393852500807739	0.324	0.124	2.6483262344696193e-168
Plasma K 3	HIST1H1C	6.631382124731677e-153	0.3384048475892378	0.41	0.191	1.4492222495388606e-148
Plasma K 3	RAB30	3.09719050189345e-278	0.33593991402566864	0.562	0.23	6.768600122837946e-274
Plasma K 3	CD79A	0	0.33497326812252837	0.756	0.328	0
Plasma K 3	SLAMF7	0	0.3321351910222318	0.626	0.259	0
Plasma K 3	NUCB2	2.305783291838349e-240	0.31732793727994046	0.675	0.327	5.039058805983527e-236
Plasma K 3	ITGA6	2.3274950877977673e-208	0.31440568926608214	0.36	0.134	5.086507764873241e-204
Plasma K 3	CCR10	0	0.3125719813459945	0.438	0.138	0
Plasma K 3	TXNDC15	2.1749693267369607e-305	0.3120806535461014	0.576	0.233	4.7531779666509535e-301
Plasma K 3	HSPA5	2.639781478313713e-57	0.31206940364704483	0.853	0.694	5.768978442706789e-53
Plasma K 3	PDIA4	9.837153531611422e-206	0.3071358023883952	0.61	0.302	2.1498115327983603e-201
Plasma K 3	SPAG4	0	0.3049316292180236	0.452	0.136	0
Plasma K 3	PDIA6	2.92530641294802e-194	0.3045740362417181	0.849	0.519	6.392964634856602e-190
Plasma K 3	SEC61B	5.00255025204704e-195	0.30360971241808254	0.936	0.669	1.0932573320823601e-190
Plasma K 3	FCRL5	0	0.3034007820341006	0.467	0.14	0
Plasma K 3	CD38	1.1634419551923033e-279	0.30136020202129576	0.517	0.202	2.5425860488772597e-275
Plasma K 3	SELENOM	2.0312826558469476e-231	0.2969698801357589	0.642	0.306	4.439165116087919e-227
Plasma K 3	TXNDC11	7.094243627568928e-249	0.28403439858173085	0.486	0.196	1.5503760023689133e-244
Plasma K 3	CPEB4	8.411608441662121e-160	0.2793694692418297	0.495	0.246	1.8382729088408399e-155
Plasma K 3	PDK1	6.740085594108753e-197	0.27126964618172134	0.443	0.189	1.4729783057365268e-192
Plasma K 3	PRDM1	4.875581006668232e-126	0.26710658652688646	0.715	0.436	1.0655094731972753e-121
Plasma K 3	CREB3L2	7.380392755674404e-219	0.25993138203745225	0.533	0.236	1.6129110328250841e-214
Plasma K 3	RPN2	1.237052339102105e-174	0.2554408362886691	0.708	0.389	2.7034541818737403e-170
Plasma K 3	FBXW7	3.0158583843853075e-175	0.2530240033828448	0.545	0.271	6.590856913235651e-171
Plasma K 3	ANKRD28	1.023893040547312e-199	0.250991023819036	0.466	0.199	2.2376158508120957e-195
Treg	CTLA4	0	1.1389249405490922	0.655	0.062	0
Treg	LTB	0	1.0089689402265165	0.79	0.309	0
Treg	TNFRSF4	0	1.0083607646266857	0.484	0.117	0
Treg	TRBC1	0	0.9993355562542027	0.628	0.232	0
Treg	TRAC	0	0.9867457499462147	0.861	0.31	0
Treg	S100A4	0	0.9679144372209705	0.907	0.505	0
Treg	TIGIT	0	0.9361502023437154	0.635	0.093	0
Treg	TNFRSF18	0	0.9129037264751987	0.579	0.216	0
Treg	DUSP4	0	0.9100895871828378	0.606	0.176	0
Treg	CD2	0	0.8996607058295252	0.844	0.305	0
Treg	TRBC2	0	0.8885313141345563	0.746	0.3	0
Treg	SPOCK2	0	0.8409925630599857	0.717	0.208	0
Treg	ICOS	0	0.801882578999328	0.554	0.105	0
Treg	ARID5B	0	0.7848763104743082	0.743	0.397	0
Treg	CD3D	0	0.7815642644050114	0.88	0.326	0
Treg	HLA-A	0	0.7767820325025512	0.995	0.893	0
Treg	TBC1D4	0	0.7561258215905874	0.53	0.056	0
Treg	IL2RA	0	0.7308673059141286	0.372	0.04	0
Treg	CD7	0	0.6756883253267898	0.665	0.222	0
Treg	FOXP3	0	0.660198237138098	0.408	0.012	0
Treg	CACYBP	6.4455169242602155e-289	0.6599687575133968	0.572	0.295	1.4086032686278274e-284
Treg	TNFRSF1B	0	0.6402946125923512	0.575	0.223	0
Treg	PBXIP1	0	0.6383508885250342	0.591	0.194	0
Treg	PTPRC	0	0.62486361985239	0.932	0.626	0
Treg	RGS1	8.774657846702133e-209	0.6245448629769241	0.817	0.622	1.917613725818284e-204
Treg	CD3E	0	0.6142930185269094	0.77	0.306	0
Treg	CORO1B	0	0.6096471848652945	0.511	0.205	0
Treg	CARD16	0	0.6077279819225456	0.51	0.184	0
Treg	YWHAB	0	0.6042753612389273	0.845	0.542	0
Treg	PMAIP1	6.1759757256820404e-207	0.59844798511645525	0.54	0.308	1.3496977350905532e-202
Treg	CREM	9.759353248894141e-277	0.5917293010138149	0.695	0.395	2.1328090590133254e-272
Treg	FYB1	0	0.5890997950355845	0.766	0.368	0
Treg	CCR6	0	0.5824286309576585	0.405	0.108	0
Treg	TNFRSF9	0	0.5783321471120934	0.339	0.046	0
Treg	CCL20	1.3637051723977736e-195	0.57110052195052	0.249	0.078	2.9802412837580946e-191
Treg	UGP2	0	0.5686553344806964	0.473	0.185	0
Treg	STK17B	6.491786123344618e-304	0.5547011205729301	0.774	0.52	1.4187149393957328e-299
Treg	GBP2	0	0.5501457286494162	0.488	0.159	0
Treg	MAF	0	0.5362086577625187	0.381	0.082	0
Treg	RORA	0	0.5318981464072354	0.562	0.219	0
Treg	PHLDA1	0	0.5299675313577017	0.454	0.153	0
Treg	SYNE2	7.395362852758331e-259	0.5215047107614406	0.597	0.313	1.6161825978418058e-254
Treg	CD3G	0	0.5209518377158568	0.69	0.276	0
Treg	VMP1	3.3664189519382337e-258	0.5181389417875749	0.638	0.357	7.356971977565816e-254
Treg	RNF213	9.775781059734046e-209	0.5098976632916266	0.626	0.386	2.1363991927942782e-204
Treg	IKZF2	0	0.5056352696297325	0.347	0.039	0
Treg	ICA1	0	0.49733656612179117	0.3	0.028	0
Treg	ARHGDIB	3.79508704287313e-294	0.49640008151379167	0.835	0.563	8.293783223494939e-290
Treg	LCK	0	0.49479765532164754	0.545	0.188	0
Treg	DNAJB1	2.2156401453549032e-66	0.4930920422058933	0.778	0.693	4.842059973658606e-62
Treg	ETS1	0	0.489085724794687	0.557	0.23	0
Treg	BTG1	0	0.48154804203018786	0.992	0.864	0
Treg	BTG3	4.261575626638679e-210	0.4748097245696799	0.446	0.22	9.31324737445617e-206
Treg	RASGRP1	0	0.47245545070279055	0.454	0.155	0
Treg	SRGN	0	0.47211674884395594	0.983	0.887	0
Treg	PFN1	1.9560836313411138e-275	0.47005874166170303	0.9	0.624	4.27482516793287e-271
Treg	ZC3H12D	0	0.46137705759312714	0.375	0.063	0
Treg	JAK1	4.916446775609479e-235	0.4571057210961639	0.707	0.47	1.0744402783416955e-230
Treg	BCL11B	0	0.4541252716369419	0.5	0.184	0
Treg	SARAF	4.998335039113879e-235	0.45315662987508754	0.854	0.699	1.092336139447947e-230
Treg	AC058791.1	3.886506742882775e-197	0.4521819050556992	0.655	0.424	8.493571835896016e-193
Treg	STAM	0	0.451596850391198	0.372	0.078	0
Treg	RAB11FIP1	9.448410539814546e-197	0.4482298476189924	0.509	0.274	2.064855639371071e-192
Treg	SAMSN1	2.2376063430592064e-212	0.4453253736037579	0.593	0.333	4.89006490212159e-208
Treg	RBPJ	2.816145264054862e-167	0.44386190919518004	0.452	0.243	6.154403860065496e-163
Treg	ANKRD12	1.355646156059514e-198	0.4428330699069021	0.805	0.653	2.962629109452462e-194
Treg	SLA	1.3492162807905277e-254	0.43613493143319587	0.522	0.241	2.9485772600396194e-250
Treg	UCP2	1.3490784284779577e-189	0.43459369810160703	0.464	0.237	2.9482759975957284e-185
Treg	FYN	0	0.4339448840796768	0.541	0.224	0
Treg	PIK3IP1	3.220010895807619e-302	0.4285601762648062	0.485	0.195	7.0370118116979705e-298
Treg	HSP90AB1	5.530547281512229e-88	0.42666267975555217	0.949	0.94	1.2086458029016825e-83
Treg	CD247	0	0.4196714819440806	0.476	0.149	0
Treg	SKAP1	0	0.4175739982481596	0.484	0.189	0
Treg	DUSP16	0	0.41539252392405035	0.361	0.079	0
Treg	CD28	0	0.40599549998094187	0.374	0.079	0
Treg	CCND2	2.4371047955275314e-155	0.40327685772701527	0.463	0.253	5.3260488201458674e-151
Treg	RNF19A	1.3981975852954875e-163	0.4017380939682218	0.441	0.231	3.0556210029047586e-159
Treg	CLEC2D	1.462962464213381e-186	0.3952428588492663	0.498	0.252	3.197158169291923e-182
Treg	GAPDH	1.4187311736816972e-206	0.3945048931338224	0.947	0.84	3.100495106963981e-202
Treg	ARL6IP5	3.0518223198845413e-169	0.39445679110340826	0.529	0.31	6.669452497875677e-165
Treg	CNOT6L	4.533007891317121e-162	0.393954318464791	0.584	0.368	9.906435445684436e-158
Treg	GBP5	0	0.3925967252383371	0.362	0.106	0
Treg	GMFG	1.537588991277335e-171	0.39137965224423643	0.701	0.518	3.360246981537488e-167
Treg	CYTIP	3.3130788790379973e-143	0.3908846145782404	0.731	0.592	7.24040258224964e-139
Treg	ITM2A	1.1169731007178036e-141	0.3908445045173143	0.464	0.264	2.441033014308688e-137
Treg	IL32	0	0.3869628076415619	0.322	0.075	0
Treg	IL7R	0	0.38314060933831184	0.795	0.333	0
Treg	SMAP2	6.690317197589981e-147	0.38237370091573686	0.711	0.531	1.4621019203613144e-142
Treg	ZNF292	9.046780863774189e-137	0.3821355481513738	0.493	0.307	1.977083489969211e-132
Treg	GPRIN3	1.6447326505658316e-208	0.3807369285337579	0.422	0.189	3.5943987345465684e-204
Treg	LAYN	0	0.38054337908356	0.266	0.025	0
Treg	HSP90AA1	5.754191679521162e-79	0.3800370162429525	0.975	0.96	1.257521049642555e-74
Treg	WNK1	1.6374467278610793e-157	0.3792701143230132	0.507	0.3	3.578476079067603e-153
Treg	ENO1	7.924890286122054e-156	0.37859238466704936	0.654	0.425	1.731905523129114e-151
Treg	RAP1A	6.611512738383713e-181	0.37585618274917204	0.558	0.329	1.4448799938463766e-176
Treg	IL2RB	0	0.3720116876864492	0.372	0.102	0
Treg	TMSB10	1.2400217877540637e-188	0.3696190329371727	0.992	0.953	2.7099436149577307e-184
Treg	REL	2.22317934425306e-139	0.369613903648079	0.704	0.459	4.858536138930637e-135
Treg	MYH9	4.807231763529162e-174	0.36742574751176005	0.585	0.342	1.050572429601663e-169
Treg	HSPA8	8.426995727934685e-154	0.3670702759803577	0.879	0.743	1.8416356463828462e-149
Treg	HSPH1	9.016679211100085e-82	0.3603383094094431	0.555	0.408	1.9705050747938125e-77
Treg	DNAJA1	3.70038565862055e-105	0.35983500236013	0.887	0.793	8.08682281834935e-101
Treg	LINC01943	0	0.35943678877440605	0.214	0.02	0
Treg	SLFN5	4.535209363682935e-146	0.3594260710864113	0.379	0.187	9.911246543392685e-142
Treg	HSPD1	1.4598247257316683e-68	0.35831663478498377	0.66	0.546	3.190300955613988e-64
Treg	ACTB	8.894745457613611e-251	0.35428073818629136	0.996	0.892	1.9438576723068786e-246
Treg	PHTF2	9.057072902757922e-292	0.35313898999059723	0.337	0.107	1.9793327121687163e-287
Treg	IL6ST	6.154482029335317e-114	0.35239090890641994	0.419	0.25	1.3450005026909403e-109
Treg	HLA-E	4.5090590506541864e-195	0.35118804295526584	0.957	0.878	9.85409764929966e-191
Treg	G3BP2	5.138246225242889e-106	0.3504114737932205	0.494	0.328	1.122912330064581e-101
Treg	GATA3	2.1663705581096116e-234	0.34866902005943295	0.275	0.085	4.734386217692745e-230
Treg	RAC2	2.5365972095154092e-130	0.3456794118475732	0.641	0.465	5.543479541674975e-126
Treg	C12orf57	2.5167406939317434e-131	0.3454043084512135	0.568	0.383	5.5000851125184325e-127
Treg	CXCR6	0	0.3453362265000135	0.26	0.052	0
Treg	ACTG1	3.0575296121158676e-165	0.340068546498407	0.962	0.842	6.681925214318017e-161
Treg	TNFAIP3	4.2195119713392705e-212	0.33993319053366133	0.841	0.546	9.221321462164842e-208
Treg	GADD45A	4.779340499256075e-59	0.3397171529019043	0.406	0.289	1.0444770727074227e-54
Treg	LAIR2	0	0.3378263908452365	0.192	0.007	0
Treg	MALT1	2.5615516605991125e-122	0.33725511862586427	0.381	0.208	5.5980149990733005e-118
Treg	TANK	1.493417360283363e-129	0.33718298763637433	0.421	0.237	3.263714299163261e-125
Treg	RTKN2	0	0.3342378553458762	0.207	0.01	0
Treg	IRF1	8.665209200898075e-87	0.33203965040538486	0.718	0.594	1.8936948187642653e-82
Treg	RUNX3	2.213868617186215e-112	0.3311966787119858	0.46	0.28	4.838188475998754e-108
Treg	PRDM1	9.733876769663364e-54	0.33066048137132575	0.551	0.448	2.1272414292422317e-49
Treg	TTN	0	0.32645227075849415	0.243	0.052	0
Treg	CDKN1B	1.13883975054277e-120	0.3257206698195991	0.49	0.312	2.4888203908361694e-116
Treg	HSPA1A	3.654051346489978e-24	0.3255707406277666	0.682	0.616	7.985563812619198e-20
Treg	DDX5	8.833406607706051e-159	0.3210685940912048	0.977	0.947	1.9304526800480803e-154
Treg	IL1R1	0	0.32002569008100645	0.217	0.027	0
Treg	LIMS1	5.734163060469418e-143	0.3189435416059087	0.489	0.275	1.2531439952349866e-138
Treg	SH3BGRL3	2.1759016671441626e-186	0.31851256856943544	0.913	0.667	4.755215503376853e-182
Treg	TMSB4X	4.500088526880438e-170	0.31604852812639894	0.999	0.955	9.83449346664451e-166
Treg	FRMD4B	7.457387038044092e-183	0.3155542047290605	0.241	0.079	1.6297373632941558e-178
Treg	GK	1.1201643482616632e-224	0.3148246732725236	0.272	0.085	2.4480071666910387e-220
Treg	MAGEH1	2.88544988593691e-148	0.3141262110583508	0.226	0.084	6.305862180726523e-144
Treg	LAT	3.893380118821133e-266	0.3133450135937252	0.357	0.121	8.508592911671704e-262
Treg	CD4	2.351233457720425e-286	0.3132240356091332	0.388	0.13	5.138385598502217e-282
Treg	COMMD6	5.839530013093135e-115	0.3131383368062054	0.691	0.517	1.2761708890613736e-110
Treg	CD27	6.722684945476299e-109	0.31302251566008943	0.544	0.36	1.4691755679843904e-104
Treg	PPP1R2	2.110546000973438e-93	0.3090157123747336	0.502	0.35	4.612387230527351e-89
Treg	LDHB	1.1534072691004905e-101	0.30849112381013355	0.603	0.452	2.520656245892212e-97
Treg	MYL12B	1.3191350134754673e-141	0.305979779045358	0.784	0.556	2.882837658449286e-137
Treg	HSPE1	1.100380883059427e-59	0.30427549870806003	0.598	0.492	2.404772381838072e-55
Treg	SH3KBP1	9.96548540581551e-117	0.30283874651241194	0.468	0.287	2.1778571805869217e-112
Treg	TPR	3.819763787822298e-83	0.3019086118914597	0.5	0.354	8.34771178190685e-79
Treg	FAS	7.180786223390159e-292	0.2994071868489345	0.273	0.072	1.5692890212596855e-287
Treg	DOK2	1.6398978839445986e-147	0.2969181809332901	0.349	0.163	3.583832835572526e-143
Treg	ATRX	5.520158979513781e-74	0.29488352498802917	0.59	0.472	1.2063755433829418e-69
Treg	FXYD5	5.627032301893744e-109	0.29358715167294824	0.551	0.378	1.229731639255859e-104
